Brand Name,Generic Name,Manufacturer,Total Spending,Total Dosage Units,Total Claims,Average Spending Per Dosage Unit (Weighted),Average Spending Per Claim,Year
Mircette,Desog-E.Estradiol/E.Estradiol,Teva Women'S He,583153.67,205072.938,6568,2.843640295,88.78709957,2016
Mirena,Levonorgestrel,"Bayer,Pharm Div",102212023.6,128375.228,129192,796.1974063,791.1637219,2016
Mirtazapine,Mirtazapine,Actavis Pharma,114966.34,345625.5,11782,0.332108775,9.757794941,2016
Mirtazapine,Mirtazapine,Actavis Pharma/,476953.88,862976.5,29592,0.533880655,16.11766288,2016
Mirtazapine,Mirtazapine,Actavis/Impax G,361087.11,329187,10858,1.097188278,33.25539786,2016
Mirtazapine,Mirtazapine,Ahp,29111.12,51767.5,2155,0.582932651,13.50864037,2016
Mirtazapine,Mirtazapine,Apotex Corp,3232653.77,8600674.16,293198,0.374629547,11.02549734,2016
Mirtazapine,Mirtazapine,Aurobindo Pharm,12989731.21,25990224.37,863011,0.501363114,15.05164037,2016
Mirtazapine,Mirtazapine,Citron Pharma L,1955006.87,4215214,139440,0.46388997,14.02041645,2016
Mirtazapine,Mirtazapine,Major Pharmaceu,1460.81,3761,160,0.388409997,9.1300625,2016
Mirtazapine,Mirtazapine,Mckesson Packag,56397.08,86130,3088,0.646050086,18.26330311,2016
Mirtazapine,Mirtazapine,Mylan,1965153.59,5503014.75,186421,0.355953563,10.54148186,2016
Mirtazapine,Mirtazapine,Mylan Instituti,66286.66,180917,6454,0.364104532,10.27063217,2016
Mirtazapine,Mirtazapine,Prasco Labs,135610.48,120323,3943,1.12732979,34.39271621,2016
Mirtazapine,Mirtazapine,Sandoz,7754.55,32873,1158,0.234967646,6.696502591,2016
Mirtazapine,Mirtazapine,Sun Pharmaceuti,160323.12,157250.5,5125,1.01540634,31.28256,2016
Mirtazapine,Mirtazapine,Teva USA,5065579.82,17304531.1,571353,0.292241133,8.865937205,2016
Mirvaso,Brimonidine Tartrate,Galderma Labora,734123.95,41670,1347,17.59917153,545.0066444,2016
Misoprostol,Misoprostol,Ahp,9218.26,4831,260,1.908147382,35.45484615,2016
Misoprostol,Misoprostol,Gavis/Lupin,817734.22,956786.136,39881,0.901467515,20.50435596,2016
Misoprostol,Misoprostol,Greenstone LLC.,1018748.97,1084525.202,60384,1.008578219,16.87117399,2016
Misoprostol,Misoprostol,Teva USA,145432.96,37973,5495,3.829904406,26.46641674,2016
Mitigare,Colchicine,"Hikma Americas,",2159972.31,380165,9764,5.681670617,221.2179752,2016
Mitomycin,Mitomycin,Accord Healthca,796287.66,3321.849,1595,273.6030021,499.2399122,2016
Mobic,Meloxicam,Boehringer Ing.,54360.22,6138,224,8.626752024,242.6795536,2016
Modafinil,Modafinil,Actavis Pharma/,591750.11,105905,2680,5.576015041,220.8022799,2016
Modafinil,Modafinil,Apotex Corp,3184545.75,532628,12897,5.977913215,246.9214352,2016
Modafinil,Modafinil,Aurobindo Pharm,1896540.23,317824,7817,5.957049023,242.6174018,2016
Modafinil,Modafinil,"Cephalon,Inc.-T",2694912.68,441746.5,11339,6.092588136,237.6675792,2016
Modafinil,Modafinil,Citron Pharma L,775497.84,156749,3796,4.949443939,204.2934247,2016
Modafinil,Modafinil,Ingenus Pharmac,1225014.75,213467,5235,5.735259173,234.0047278,2016
Modafinil,Modafinil,Mylan,3059238.4,564493,13207,5.421965225,231.6376467,2016
Modafinil,Modafinil,"Orchidpharma, I",265046.01,39652,1004,6.704192978,263.9900498,2016
Modafinil,Modafinil,Par Pharm.,400118.08,52767.03,1355,7.577954009,295.2900959,2016
Modafinil,Modafinil,Qualitest/Par P,2465104.27,345684,8518,7.133392272,289.3994212,2016
Moderiba,Ribavirin,Abbvie US LLC,168951.35,9352,172,18.06579876,982.2752907,2016
Moexipril HCl,Moexipril HCl,Glenmark Pharma,48984.34,57628,1373,0.849346079,35.67686817,2016
Moexipril HCl,Moexipril HCl,Teva USA,32940.06,39825,957,0.826585947,34.42012539,2016
Moexipril-Hydrochlorothiazide,Moexipril/Hydrochlorothiazide,Teva USA,24090.85,27555,715,0.874210679,33.6934965,2016
Molindone HCl,Molindone HCl,Corepharma LLC,97083.14,43396,381,2.23171003,254.8113911,2016
Mometasone Furoate*,Mometasone Furoate,Apotex Corp,22431711.35,1890520.49,121916,11.86536272,183.9931703,2016
Mometasone Furoate*,Mometasone Furoate,Fougera/Sandoz,170977.17,394150.154,10705,0.434368152,15.97171135,2016
Mometasone Furoate*,Mometasone Furoate,G & W Labs.,4228766.39,8810046.859,221470,0.48173407,19.09408222,2016
Mometasone Furoate*,Mometasone Furoate,Glenmark Pharma,3473100.5,7150830.446,181363,0.485214865,19.14999476,2016
Mometasone Furoate*,Mometasone Furoate,Global Pharm,407004.96,982194.521,25069,0.418414899,16.23538873,2016
Mometasone Furoate*,Mometasone Furoate,Global/Impax,101642.77,254299.329,5477,0.399697358,18.55811028,2016
Mometasone Furoate*,Mometasone Furoate,Harris Pharm,169081.84,381580.641,8745,0.442259366,19.33468725,2016
Mometasone Furoate*,Mometasone Furoate,Perrigo Co.,2638947.29,7232636.469,183131,0.362332503,14.41016152,2016
Mometasone Furoate*,Mometasone Furoate,Sandoz,10503048.24,993580.4,57811,10.57090925,181.6790618,2016
Mometasone Furoate*,Mometasone Furoate,Taro Pharm USA,2332.9,5430,90,0.429631676,25.92111111,2016
Mono-Linyah,Norgestimate-Ethinyl Estradiol,Northstar Rx Ll,3505091.71,7501238.616,232064,0.467268393,15.10398731,2016
Mononessa,Norgestimate-Ethinyl Estradiol,Actavis Pharma/,6142992.15,12569756.36,369893,0.48871211,16.60748419,2016
Mononine,Factor IX,CSL Behring LLC,4342390.64,4119390,168,1.054134384,25847.56333,2016
Monovisc,"Hyaluronate Sodium, Stabilized",Depuy Mitek,124246.99,447,203,277.957472,612.0541379,2016
Montelukast Sodium,Montelukast Sodium,Accord Healthca,2649562.42,7125502,230867,0.371842211,11.47657491,2016
Montelukast Sodium,Montelukast Sodium,Ahp,1998.25,3430,193,0.582580175,10.35362694,2016
Montelukast Sodium,Montelukast Sodium,Ajanta Pharma L,5869991.98,3905597.5,127219,1.504330735,46.14084359,2016
Montelukast Sodium,Montelukast Sodium,Apotex Corp,389284.78,1004046,32853,0.387614493,11.84929169,2016
Montelukast Sodium,Montelukast Sodium,Aurobindo Pharm,6869194.89,16346814.5,522218,0.420104761,13.1538838,2016
Montelukast Sodium,Montelukast Sodium,Bionpharma Inc.,1368125.13,3341926,108711,0.409386933,12.5849742,2016
Montelukast Sodium,Montelukast Sodium,Bluepoint Labor,2013040.71,5029206,164473,0.400270084,12.23933843,2016
Montelukast Sodium,Montelukast Sodium,Camber Pharmace,11635654.98,29522388.6,936563,0.394198583,12.42378247,2016
Montelukast Sodium,Montelukast Sodium,Citron Pharma L,614291.32,1357133,44031,0.452745126,13.95133701,2016
Montelukast Sodium,Montelukast Sodium,Dr.Reddy'S Lab,12072366.51,11261504.6,364476,1.080070082,33.12252799,2016
Montelukast Sodium,Montelukast Sodium,Glenmark Pharma,225647.47,562497,18605,0.401153197,12.12832411,2016
Montelukast Sodium,Montelukast Sodium,International L,3282883.28,8781560,281242,0.373838279,11.67280591,2016
Montelukast Sodium,Montelukast Sodium,Jubilant Cadist,45967.4,104504,3453,0.439897754,13.31230814,2016
Montelukast Sodium,Montelukast Sodium,Kremers Urban,955061.12,2488870,81298,0.383850082,11.74765825,2016
Montelukast Sodium,Montelukast Sodium,Legacy Pharmace,834731.99,2372901.7,76659,0.351776894,10.88889746,2016
Montelukast Sodium,Montelukast Sodium,Macleods Pharma,1264787.68,3119403,99730,0.405577151,12.68211852,2016
Montelukast Sodium,Montelukast Sodium,Major Pharmaceu,43779.96,13166.5,1047,3.325102343,41.81467049,2016
Montelukast Sodium,Montelukast Sodium,Mylan,1632945.06,2024249,66515,0.805496588,24.55002721,2016
Montelukast Sodium,Montelukast Sodium,Mylan Instituti,8680.62,18895,772,0.459413602,11.24432643,2016
Montelukast Sodium,Montelukast Sodium,Prasco Labs,5901478.64,1569780,51761,3.759430392,114.0139997,2016
Montelukast Sodium,Montelukast Sodium,Qualitest/Par P,11934736.45,25751381,836421,0.463461159,14.26881493,2016
Montelukast Sodium,Montelukast Sodium,Roxane/West-War,17748600.29,40664504.7,1292039,0.436827592,13.73689207,2016
Montelukast Sodium,Montelukast Sodium,Sandoz,6807496.24,15630231.5,503410,0.435929706,13.52276721,2016
Montelukast Sodium,Montelukast Sodium,Teva USA,16707142.38,40184962.93,1279838,0.416230766,13.05410715,2016
Montelukast Sodium,Montelukast Sodium,Torrent Pharmac,10018040.37,21993790.3,658850,0.45552067,15.2053432,2016
Montelukast Sodium,Montelukast Sodium,Unichem Pharmac,105761.65,233402,7414,0.453130864,14.26512679,2016
Montelukast Sodium,Montelukast Sodium,"West-Ward, Inc.",4714515.4,9656816,313649,0.488204614,15.03118263,2016
Monurol,Fosfomycin Tromethamine,Actavis U.S. Br,27658.12,484,252,57.14487603,109.7544444,2016
Monurol,Fosfomycin Tromethamine,Forest/Allergan,657269.04,10241,4599,64.18016209,142.9156425,2016
Morphine Sulfate ER,Morphine Sulfate,Actavis Pharma/,4744209.25,2858334,48014,1.72434773,98.80887345,2016
Morphine Sulfate ER,Morphine Sulfate,Mallinckrodt Ph,16705105.63,16073170.1,257895,0.985416685,64.77483329,2016
Morphine Sulfate ER,Morphine Sulfate,Mylan,990767.88,753302,12215,1.259764317,81.11075563,2016
Morphine Sulfate ER,Morphine Sulfate,Par Pharm.,1505018.36,228251,4065,6.380964447,370.2382189,2016
Morphine Sulfate ER,Morphine Sulfate,Qualitest/Par P,5751055.63,5956945,95859,0.925565855,59.99494706,2016
Morphine Sulfate ER,Morphine Sulfate,Ranbaxy/Sun Pha,3070727.3,3323624,53306,0.893154567,57.60565978,2016
Morphine Sulfate ER,Morphine Sulfate,Rhodes Pharmace,25197623.71,24885142.04,404160,0.970859584,62.34566437,2016
Morphine Sulfate ER,Morphine Sulfate,Upsher Smith La,1945105.58,339875,6381,5.56237956,304.8277041,2016
Morphine Sulfate ER,Morphine Sulfate,Zydus Pharmaceu,11195544.11,11487053,184286,0.930373763,60.75092036,2016
Morphine Sulfate*,Morphine Sulfate,Fresenius Kabi,348357.23,42692.947,15116,8.478787476,23.04559606,2016
Morphine Sulfate*,Morphine Sulfate,Hospira,354194.07,13638.531,2923,56.40660784,121.1748443,2016
Morphine Sulfate*,Morphine Sulfate,Hospira/Pfizer,17303029.91,1646577.63,427328,12.55776725,40.49121497,2016
Morphine Sulfate*,Morphine Sulfate,International M,39431.3,6119,222,6.444075829,177.6184685,2016
Morphine Sulfate*,Morphine Sulfate,Lannett Co. Inc,43832.03,90500.41,1302,0.484329629,33.66515361,2016
Morphine Sulfate*,Morphine Sulfate,Mallinckrodt Ph,151656.72,272121.545,4674,0.557312432,32.44688062,2016
Morphine Sulfate*,Morphine Sulfate,Perrigo Co.*,40791.47,45504.35,514,1.753127003,79.36083658,2016
Morphine Sulfate*,Morphine Sulfate,Roxane/West-War,3151318.37,10014955.17,89722,0.360826636,35.12314003,2016
Morphine Sulfate*,Morphine Sulfate,Tris Pharma Inc,7526.51,15194,178,0.495360669,42.28376405,2016
Morphine Sulfate*,Morphine Sulfate,"West-Ward, Inc.*",5301177.48,10560414.77,187309,5.283135933,28.30177664,2016
Morphine Sulfate*,Morphine Sulfate/PF,Hospira/Icu Med,195224.26,22942.183,1009,7.886218647,193.4829138,2016
Morphine Sulfate*,Morphine Sulfate/PF,Hospira/Pfizer,136234.68,44239.065,1640,2.989311756,83.06992683,2016
Movantik,Naloxegol Oxalate,Astrazeneca,9862704.33,1043347.5,35117,9.453005073,280.8527018,2016
Moviprep,PEG3350/Sod Sul/NaCl/Asb/C/KCl,Salix Pharmaceu,1764025.64,19969.6,19951,88.33555204,88.41790587,2016
Moxeza,Moxifloxacin HCl,Alcon/Novartis,5591593.22,111711.5,36997,50.05387288,151.1363954,2016
Moxifloxacin,"Moxifloxacin/Sod.Ace,Sul/Water",App/Fresenius K,1748.04,25000,55,0.0699216,31.78254546,2016
Moxifloxacin HCl,Moxifloxacin HCl,Alvogen Inc,286077.06,28528.024,2926,10.02793113,97.7706972,2016
Moxifloxacin HCl,Moxifloxacin HCl,Aurobindo Pharm,375660.16,36095.5,3606,10.40739594,104.1764171,2016
Moxifloxacin HCl,Moxifloxacin HCl,Citron Pharma L,29651.6,3847.048,361,7.707624132,82.13739612,2016
Moxifloxacin HCl,Moxifloxacin HCl,Dr.Reddy'S Lab,357173,36877,3694,9.685522141,96.6900379,2016
Moxifloxacin HCl,Moxifloxacin HCl,Teva USA,272225.47,26868.024,2727,10.13194979,99.82598827,2016
Moxifloxacin HCl,Moxifloxacin HCl,Torrent Pharmac,116857.14,11467.774,1120,10.1900456,104.3367321,2016
Mozobil,Plerixafor,Sanofi-Aventis,4360266.88,907.258,299,4805.983392,14582.83238,2016
Ms Contin,Morphine Sulfate,Purdue Pharma L,503654.77,57496,693,8.180405006,726.7745599,2016
Mucinex,Guaifenesin,Ahp,17452.11,24237,495,0.720060651,35.25678788,2016
Mucinex,Guaifenesin,Reckitt Benckis,3752.58,5148,159,0.728939394,23.60113208,2016
Mucinex DM,Guaifenesin/Dextromethorphan,Reckitt Benckis,4010.97,6377,246,0.628974439,16.3047561,2016
Mucus ER,Guaifenesin,Amerisourceberg,11437.8,35501,877,0.322182474,13.04196123,2016
Multaq,Dronedarone HCl,Sanofi-Aventis,8330057.64,884705,14899,9.415633053,559.1017948,2016
Multi-Vitamin W-Fluoride,Pedi Multivit No.2 W-Fluoride,Boca Pharmacal,19851.24,66335,1336,0.299257406,14.85871258,2016
Multi-Vitamin W-Fluoride,Pedi Multivit No.2 W-Fluoride,Seton Pharmaceu,310917.78,1150001,22904,0.270363961,13.57482449,2016
Multi-Vitamin With Fluoride,Pedi Multivit No.17 W-Fluoride,Boca Pharmacal,14731.37,87690,2836,0.167812132,5.194418195,2016
Multi-Vitamin-Fluor-Iron,Pedi Multivit 45/Fluoride/Iron,Seton Pharmaceu,52418.36,190518,3821,0.275135998,13.71849254,2016
Multilex,"Multivit With Iron,Minerals",Rugby,615.54,6308,196,0.09758085,3.140510204,2016
Multilex-T-M With Minerals,"Multivit,Tx With Iron,Minerals",Rugby,3627.47,32785,1038,0.110644197,3.494672447,2016
Multitrace-4,Zinc/Copper/Mangan/Chromic Chl,Amer. Regent,749870.93,54806.771,3871,14.4990144,193.7150426,2016
Multitrace-5,Zinc/Copper/Mangan/Chrom/Selen,Amer. Regent,841361.69,53324.245,6464,16.2865674,130.1611525,2016
Multivitamin And Fluoride,Pedi Multivit No.2 W-Fluoride,Mayne Pharma/H2,123881.12,466226,9289,0.265710449,13.33632469,2016
Multivitamin With Fluoride,Pedi Multivit No.17 W-Fluoride,Puretek Corpora,886374.57,5722803,172976,0.154886355,5.124263308,2016
Multivitamin With Fluoride,Pedi Multivit No.17 W-Fluoride,Sancilio & Comp,2123216.19,9938190.3,304082,0.213556184,6.982380378,2016
Multivitamins,Multivitamin,Rugby,24471.32,253967,8868,0.096356298,2.759508345,2016
Multivitamins W-Fluoride-Iron,Pedi Multivit 45/Fluoride/Iron,Mayne Pharma/H2,233462.73,817790.25,16302,0.285479963,14.32110968,2016
Multivitamins W-Fluoride-Iron,Pedi Multivit 75/Fluoride/Iron,Qualitest/Par P,343904.54,949412,18958,0.36222898,18.14033864,2016
Multivitamins With Fluoride,Pedi Multivit No.16 W-Fluoride,Mayne Pharma/H2,4945793.67,2842411,87695,1.739915172,56.39766999,2016
Multivitamins With Fluoride,Pedi Multivit No.2 W-Fluoride,Mayne Pharma/H2,1036295.86,3790074,75580,0.273423648,13.71124451,2016
Multivitamins With Fluoride,Pedi Multivit No.82 W-Fluoride,Qualitest/Par P,2513105.43,5615484.5,111805,0.447587961,22.47757641,2016
"Multivitamins-A,B,D,E,K,Zn",Pedi Multivit 22/Vit D3/Vit K,Mayne Pharma/H2,6131.43,13987,442,0.43836634,13.87201358,2016
"Multivitamins-A,B,D,E,K,Zn",Pedi Multivit 65/Vit D3/Vit K,Mayne Pharma/H2,1109.87,3400,57,0.326432353,19.47140351,2016
Mupirocin,Mupirocin,Fougera/Sandoz,186964.26,375605.663,15640,0.497767415,11.95423657,2016
Mupirocin,Mupirocin,Glenmark Pharma,8030375.76,16284633.83,674202,0.493125964,11.91093435,2016
Mupirocin,Mupirocin,Perrigo Co.,14523469.84,23054283.35,963746,0.629968393,15.06981076,2016
Mupirocin,Mupirocin,Taro Pharm USA,3971856.02,7585458.153,315786,0.523614519,12.57768242,2016
Mupirocin,Mupirocin,Teva USA,5907121.56,11178263.19,461301,0.528447171,12.80535173,2016
Mupirocin,Mupirocin Calcium,Glenmark Pharma,18234877.38,2662306.604,107651,6.849277748,169.3888341,2016
Mupirocin,Mupirocin Calcium,Prasco Labs,185684.27,58689.475,2397,3.16384275,77.46527743,2016
Mvc-Fluoride,Pedi Multivit No.12 W-Fluoride,Sancilio & Comp,246027.41,1057849,31502,0.232587934,7.809898102,2016
Myalept,Metreleptin,Aegerion Pharma,14342426.66,4040,271,3550.105609,52924.08362,2016
Myambutol,Ethambutol HCl,X-Gen Pharmaceu,8320.75,8118,134,1.024975363,62.09514925,2016
Mycamine,Micafungin Sodium,Astellas Pharma,5875374.64,43069.28,7887,137.3245935,744.9441664,2016
Mycamine,Micafungin Sodium,Astellas/Novapl,70117.02,681.55,93,102.8787617,753.9464516,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Accord Healthca,5834167.98,9657397.34,82516,0.615971787,70.70347545,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Ahp,1560.62,2961.02,69,0.527054866,22.61768116,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Apotex Corp,14726.01,23675,250,0.622006758,58.90404,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Ascend Laborato,13343401.9,2883657.189,18348,4.218224268,727.2401297,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Mylan,53975.35,86516,840,0.632751748,64.25636905,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Mylan Instituti,2569.67,2007.5,139,1.280034869,18.48683453,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Roxane/West-War,5451132.23,8246944.084,70099,0.680828708,77.76333799,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Sandoz,640004.37,1187196,9293,0.558853167,68.86951146,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Strides Pharma,1093934.14,1875796.7,16860,0.584935407,64.88340095,2016
Mycophenolate Mofetil,Mycophenolate Mofetil,Teva USA,7536120.12,10219541.51,78953,0.767956123,95.4507127,2016
Mycophenolic Acid,Mycophenolate Sodium,Apotex Corp,18194742.07,4321954.5,37992,4.415725808,478.909825,2016
Mycophenolic Acid,Mycophenolate Sodium,Mylan,13600758.57,3328870.5,28305,4.342352574,480.5072803,2016
Mycophenolic Acid,Mycophenolate Sodium,Mylan Instituti,51454.52,7859.5,78,6.546793053,659.6733333,2016
Myfortic,Mycophenolate Sodium,Novartis,13048734.52,2858757,23034,5.060997146,566.4988504,2016
Myobloc,Rimabotulinumtoxinb,Solstice Neuros,1157723.13,2520.575,1079,464.4998575,1072.959342,2016
Myorisan,Isotretinoin,Versapharm/Akor,10693051.64,1375849,27499,7.765362346,388.8523815,2016
Myrbetriq,Mirabegron,Astellas Pharma,17380515.71,1758865,57223,9.883848969,303.7330393,2016
Mysoline,Primidone,Valeant,2865662.6,109401,1044,29.66334686,2744.887548,2016
Myzilra,Levonorgestrel-Ethin Estradiol,Qualitest/Par P,199541.38,317492.682,9640,0.628491273,20.69931328,2016
NP Thyroid,"Thyroid,Pork",Acella Pharmace,123602.59,260965.5,6295,0.492928468,19.6350421,2016
NPlate,Romiplostim,Amgen,28645030.26,21502.442,13440,1358.735264,2131.326656,2016
Nabumetone,Nabumetone,Actavis Pharma/,1438437.89,5406359.2,96367,0.266606955,14.92666463,2016
Nabumetone,Nabumetone,Actavis/Impax G,1344289.99,5139228,92600,0.261819659,14.51717052,2016
Nabumetone,Nabumetone,Exelan Pharmace,53458.87,207806,3372,0.257646869,15.85375741,2016
Nabumetone,Nabumetone,Glenmark Pharma,1109410.78,2683333,45898,0.41316856,24.17122271,2016
Nabumetone,Nabumetone,Mylan,987.83,4744,83,0.208227234,11.90156627,2016
Nabumetone,Nabumetone,Sandoz,830479.64,3086205.001,55746,0.269306817,14.89756467,2016
Nabumetone,Nabumetone,Teva USA/Impax,21142.06,69261,1241,0.305252018,17.03630943,2016
Nadolol,Nadolol,Ahp,12286.23,5371,162,2.287512568,75.84092593,2016
Nadolol,Nadolol,Bluepoint Labor,324915.83,143774.5,4060,2.253487498,80.02852956,2016
Nadolol,Nadolol,"Cipla USA, Inc.",997129.21,483743.609,12971,2.047239234,76.87373449,2016
Nadolol,Nadolol,Greenstone LLC.,1738805.79,978423.19,26668,1.774852808,65.20195703,2016
Nadolol,Nadolol,Mylan,2649645.16,1297469.51,35258,2.037811243,75.15018322,2016
Nadolol,Nadolol,Mylan Instituti,128905.82,51038.125,1578,2.533034776,81.68936629,2016
Nadolol,Nadolol,Sandoz,2902425.33,1387900.843,37834,2.082343091,76.71473622,2016
Nadolol,Nadolol,Teva USA,1229389.57,618684.41,17785,1.98086361,69.12508125,2016
Nafcillin,"Nafcillin In Dextrose,Iso-Osm",Baxter Healthca,311403.67,1401894.2,571,0.22213065,545.3654466,2016
Nafcillin Sodium,Nafcillin Sodium,App/Fresenius K,908497.94,27910.581,1520,65.93198585,597.6960132,2016
Nafcillin Sodium,Nafcillin Sodium,Auromedics Phar,949059.65,31244.401,1652,29.85261125,574.4913136,2016
Nafcillin Sodium,Nafcillin Sodium,Sagent Pharmace,391738.97,9088.24,811,46.31653908,483.0320222,2016
Nafcillin Sodium,Nafcillin Sodium,Sandoz,340129.98,23304.019,729,14.72515263,466.5706173,2016
Nafcillin Sodium,Nafcillin Sodium,WG Critical Car,540352.14,16181.909,1000,39.33752637,540.35214,2016
Naftifine HCl,Naftifine HCl,Renaissance/Myl,326207.88,63600,1048,5.236723954,311.2670611,2016
Naftifine HCl,Naftifine HCl,Taro Pharm USA,122234.66,19215,371,6.361418683,329.4734771,2016
