Brand Name,Year,Generic Name,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims
Vancomycin,2013,Vancomycin HCl In 5 % Dextrose,1,122000,116257.56,1320846,1441
Vancomycin,2014,Vancomycin HCl In 5 % Dextrose,1,146000,141368.79,1677622.45,1699
Vancomycin,2015,Vancomycin HCl In 5 % Dextrose,1,144000,139652.65,1640078,1904
Vancomycin,2016,Vancomycin HCl In 5 % Dextrose,1,129000,126250.43,1527205.167,1921
Vancomycin,2017,Vancomycin HCl In 5 % Dextrose,1,131000,130980.36,1560455.667,1991
Vancomycin HCl,2013,Vancomycin HCl In 5 % Dextrose,1,1420000,1352985.84,13201875.5,10897
Vancomycin HCl,2014,Vancomycin HCl In 5 % Dextrose,1,1410000,1365755.31,11216203.04,12458
Vancomycin HCl,2015,Vancomycin HCl In 5 % Dextrose,1,2140000,2073904.42,26250691.5,16178
Vancomycin HCl,2016,Vancomycin HCl In 5 % Dextrose,1,1600000,1567476.94,10265489.66,15624
Vancomycin HCl,2017,Vancomycin HCl In 5 % Dextrose,1,2050000,2054461.58,9849810,13196
Vancomycin HCl*,2013,Vancomycin HCl,7,19761000,18817063.95,1005254.211,140625
Vancomycin HCl*,2014,Vancomycin HCl,7,19307800,18679819.45,2099404.8230000003,160737
Vancomycin HCl*,2015,Vancomycin HCl,11,29968200,29072238.36,2151845.905,199405
Vancomycin HCl*,2016,Vancomycin HCl,11,30245000,29637594.51,2171183.313,216577
Vancomycin HCl*,2017,Vancomycin HCl,11,30825000,30851647.099999998,1916553.813,225730
Vancomycin HCl-D5W,2013,Vancomycin HCl In 5 % Dextrose,1,144000,137600.72,349911,693
Vancomycin HCl-D5W,2014,Vancomycin HCl In 5 % Dextrose,1,25900,25115.98,323408.9,696
Vancomycin HCl-D5W,2015,Vancomycin HCl In 5 % Dextrose,1,32300,31330.42,443376.05,1057
Vancomycin HCl-D5W,2016,Vancomycin HCl In 5 % Dextrose,1,37700,36981.81,335908,901
Vancomycin HCl-D5W,2017,Vancomycin HCl In 5 % Dextrose,1,70000,69975.53,372721,857
Vandazole,2013,Metronidazole,1,800000,761506.07,1910923.271,27245
Vandazole,2014,Metronidazole,1,476000,460436.62,1198218.245,17096
Vandazole,2015,Metronidazole,1,1120000,1089536.92,1272652.81,18090
Vandazole,2016,Metronidazole,1,1690000,1658772.28,1489654.298,21001
Vandazole,2017,Metronidazole,1,1190000,1187131.68,1274703.511,18001
Vantas,2013,Histrelin Acetate,1,398000,379166.81,150,154
Vantas,2014,Histrelin Acetate,1,217000,209596.98,100,100
Vantas,2015,Histrelin Acetate,1,232000,225101.39,89,93
Vantas,2016,Histrelin Acetate,1,294000,287725.24,108,110
Vantas,2017,Histrelin Acetate,1,183000,183157.24,70,70
Vascepa,2013,Icosapent Ethyl,1,505000,480746.38,305062,2811
Vascepa,2014,Icosapent Ethyl,1,1140000,1102365.42,665005.7,6105
Vascepa,2015,Icosapent Ethyl,1,2240000,2171367.04,1175317,10816
Vascepa,2016,Icosapent Ethyl,1,4110000,4023127.88,2055968,18560
Vascepa,2017,Icosapent Ethyl,1,5980000,5980630.52,2820442,25286
Vectibix,2013,Panitumumab,1,7530000,7169126.19,42168.726,1908
Vectibix,2014,Panitumumab,1,9270000,8976757.52,53526.032,2405
Vectibix,2015,Panitumumab,1,14100000,13700772.28,73326.979,3462
Vectibix,2016,Panitumumab,1,15700000,15335442.37,77614.498,3857
Vectibix,2017,Panitumumab,1,18400000,18443973.26,85510.435,4882
Vectical,2013,Calcitriol,1,580000,552717.88,95969,892
Vectical,2014,Calcitriol,1,841000,814361.51,96899,841
Vectical,2015,Calcitriol,1,1810000,1756626.99,170167,1512
Vectical,2016,Calcitriol,1,1500000,1467999.98,176243,1577
Vectical,2017,Calcitriol,1,405000,405030.73,193801,1630
Velcade,2013,Bortezomib,1,33900000,32279828.93,25946.933,27168
Velcade,2014,Bortezomib,1,40300000,39046685.05,30956.866,30338
Velcade,2015,Bortezomib,1,48300000,46935902.7,33433.83,35650
Velcade,2016,Bortezomib,1,53500000,52437210.87,39426.467,39935
Velcade,2017,Bortezomib,1,56100000,56064743.84,37856.049,46852
Veletri,2013,Epoprostenol Sodium (Arginine),1,4160000,3961581.52,115707.655,1163
Veletri,2014,Epoprostenol Sodium (Arginine),1,5130000,4967889.68,172902.321,1549
Veletri,2015,Epoprostenol Sodium (Arginine),1,6490000,6298503.23,207023.716,2060
Veletri,2016,Epoprostenol Sodium (Arginine),1,7110000,6964382.93,218287.389,2196
Veletri,2017,Epoprostenol Sodium (Arginine),1,6540000,6542414.74,205604.112,2604
Velivet,2013,Desogestrel-Ethinyl Estradiol,1,361000,343569.92,361650.796,10505
Velivet,2014,Desogestrel-Ethinyl Estradiol,1,384000,371522.3,405645.482,12182
Velivet,2015,Desogestrel-Ethinyl Estradiol,1,492000,477558.43,561798.478,17218
Velivet,2016,Desogestrel-Ethinyl Estradiol,1,517000,507034.82,627115.724,19409
Velivet,2017,Desogestrel-Ethinyl Estradiol,1,598000,597708.68,684065.214,18720
Vemavite-Prx 2,2013,PNV 66/Iron/Folic/Docusate/DHA,1,34000,32340.31,23295,767
Vemavite-Prx 2,2014,PNV 66/Iron/Folic/Docusate/DHA,1,15900,15348.29,13354,425
Vemavite-Prx 2,2015,PNV 66/Iron/Folic/Docusate/DHA,1,21800,21198.51,18144,590
Vemavite-Prx 2,2016,PNV 66/Iron/Folic/Docusate/DHA,1,19400,19016.05,16236,549
Vemavite-Prx 2,2017,PNV 66/Iron/Folic/Docusate/DHA,1,12200,12193.2,9990,325
Venlafaxine HCl,2013,Venlafaxine HCl,8,9418830,8969004.969999999,16552829.781,289667
Venlafaxine HCl,2014,Venlafaxine HCl,10,9117250,8825725.16,18121777.368,319989
Venlafaxine HCl,2015,Venlafaxine HCl,12,9501332,9228330.78,21329827.161,375792
Venlafaxine HCl,2016,Venlafaxine HCl,14,8855370,8677686.72,22510550.19,398253
Venlafaxine HCl,2017,Venlafaxine HCl,14,6781820,6778567.22,19448374.245,354265
Venlafaxine HCl ER,2013,Venlafaxine HCl,8,40447000,38582200.59,49118690.658,1293968
Venlafaxine HCl ER,2014,Venlafaxine HCl,9,44736010,43337466.88,66474052.055,1759574
Venlafaxine HCl ER,2015,Venlafaxine HCl,9,56799300,55111066.94,94935011.154,2505004
Venlafaxine HCl ER,2016,Venlafaxine HCl,11,60081600,58956407.54,108127684.868,2865512
Venlafaxine HCl ER,2017,Venlafaxine HCl,11,59833600,59803190.699999996,113292086.882,3056955
Venofer,2013,Iron Sucrose Complex,2,24850000,23685216.38,1702480.267,375055
Venofer,2014,Iron Sucrose Complex,2,28870000,27971730.060000002,2261803.566,452087
Venofer,2015,Iron Sucrose Complex,2,71480000,69432467.86,2526153.085,536283
Venofer,2016,Iron Sucrose Complex,2,49400000,48419656.68,3104101.907,556963
Venofer,2017,Iron Sucrose Complex,2,71800000,71727588.59,3148103.512,656338
Ventavis,2013,Iloprost Tromethamine,1,15200000,14495224.31,198354,1138
Ventavis,2014,Iloprost Tromethamine,1,12300000,11915954.4,141530,851
Ventavis,2015,Iloprost Tromethamine,1,12300000,11955367.09,113292,705
Ventavis,2016,Iloprost Tromethamine,1,10700000,10525884.04,82041.167,570
Ventavis,2017,Iloprost Tromethamine,1,7650000,7652623.98,59838.6,375
Ventolin HFA,2013,Albuterol Sulfate,1,245000000,233145951.7,101251059.7,5331530
Ventolin HFA,2014,Albuterol Sulfate,1,278000000,268662614.3,108729204.8,5769585
Ventolin HFA,2015,Albuterol Sulfate,1,369000000,358541246.9,138216997.8,7304390
Ventolin HFA,2016,Albuterol Sulfate,1,512000000,501966942.4,172527358.6,9121281
Ventolin HFA,2017,Albuterol Sulfate,1,543000000,543229323.8,186240253.7,10036481
Veramyst,2013,Fluticasone Furoate,1,5780000,5505270.24,479755.001,47071
Veramyst,2014,Fluticasone Furoate,1,4020000,3892806.97,306423.001,30132
Veramyst,2015,Fluticasone Furoate,1,4210000,4083657.39,258854.001,25429
Veramyst,2016,Fluticasone Furoate,1,3840000,3766034.24,200059.09,19639
Veramyst,2017,Fluticasone Furoate,1,909000,909032.1,47858,4768
Verapamil ER,2013,Verapamil HCl,4,3018850,2875936.06,6508285.123,169356
Verapamil ER,2014,Verapamil HCl,5,3086210,2986880.91,6650315.176,175894
Verapamil ER,2015,Verapamil HCl,5,4492000,4352721.23,10459995.263,274814
Verapamil ER,2016,Verapamil HCl,5,5142480,5041853.28,11135251.701,294297
Verapamil ER,2017,Verapamil HCl,5,4841120,4841236.43,10265638.45,270563
Verapamil ER PM,2013,Verapamil HCl,2,544000,517520.75,264971.06,7920
Verapamil ER PM,2014,Verapamil HCl,2,554000,535885.13,294842.95999999996,8398
Verapamil ER PM,2015,Verapamil HCl,2,531000,515511.62,296666,8825
Verapamil ER PM,2016,Verapamil HCl,2,570000,558613.45,332399.664,9891
Verapamil ER PM,2017,Verapamil HCl,2,573000,573726.22,359276.968,10692
Verapamil HCl*,2013,Verapamil HCl,4,1538000,1460410.44,4917121.898,85385
Verapamil HCl*,2014,Verapamil HCl,4,1552400,1505114.9200000002,5929820.897,101249
Verapamil HCl*,2015,Verapamil HCl,4,2298000,2226621.12,7818525.839,116080
Verapamil HCl*,2016,Verapamil HCl,5,2894780,2833583.17,7384155.634000001,122902
Verapamil HCl*,2017,Verapamil HCl,5,3147630,3148468.4,7291338.562,121168
Verapamil SR,2013,Verapamil HCl,1,323000,307961.28,464615.03,12815
Verapamil SR,2014,Verapamil HCl,1,855000,827443.8,1063597.84,28366
Verapamil SR,2015,Verapamil HCl,1,930000,902852.79,1028340.58,27769
Verapamil SR,2016,Verapamil HCl,1,909000,890558.88,844870,22330
Verapamil SR,2017,Verapamil HCl,1,1520000,1523004.58,1191878.067,31830
Veregen,2013,Sinecatechins,1,761000,725209.85,27210,840
Veregen,2014,Sinecatechins,1,2180000,2113990.33,68925,2103
Veregen,2015,Sinecatechins,1,2470000,2401070.45,70473,2206
Veregen,2016,Sinecatechins,1,2060000,2017416.52,55755,1718
Veregen,2017,Sinecatechins,1,1550000,1547814.19,38296,1235
Vesicare,2013,Solifenacin Succinate,1,44400000,42304907.58,6282713.894,206822
Vesicare,2014,Solifenacin Succinate,1,46400000,44880996.64,6071526.454,199083
Vesicare,2015,Solifenacin Succinate,1,52500000,50985878.28,6159201.391,201334
Vesicare,2016,Solifenacin Succinate,1,61000000,59778428.51,6247109.5,203441
Vesicare,2017,Solifenacin Succinate,1,60100000,60051115.05,5774373.997,189307
Vestura,2013,Ethinyl Estradiol/Drospirenone,1,739000,704327.51,324120.304,8421
Vestura,2014,Ethinyl Estradiol/Drospirenone,1,3280000,3175052.69,1492600.576,38568
Vestura,2015,Ethinyl Estradiol/Drospirenone,1,3460000,3357331.44,1681461.25,45606
Vestura,2016,Ethinyl Estradiol/Drospirenone,1,3300000,3232442.75,1847804.793,50135
Vestura,2017,Ethinyl Estradiol/Drospirenone,1,2120000,2115277.89,1385509.846,37845
Vexol,2013,Rimexolone,1,16800,16024.96,1580,297
Vexol,2014,Rimexolone,1,36300,35114.24,3045,581
Vexol,2015,Rimexolone,1,50200,48746.09,3359,621
Vexol,2016,Rimexolone,1,27900,27327,1806,341
Vexol,2017,Rimexolone,1,2320,2320.11,77,56
Vfend IV,2013,Voriconazole,1,343000,327060.67,2360.793,248
Vfend IV,2014,Voriconazole,1,219000,211530.05,1552.03,255
Vfend IV,2015,Voriconazole,1,124000,120861.52,10387.74,155
Vfend IV,2016,Voriconazole,1,278000,272293.16,2407.72,254
Vfend IV,2017,Voriconazole,1,53300,53274.83,504.77,133
Viagra,2013,Sildenafil Citrate,1,1470000,1402718.3,84051.107,5980
Viagra,2014,Sildenafil Citrate,1,2600000,2514539.96,107891.106,12886
Viagra,2015,Sildenafil Citrate,1,991000,961977.73,68376.107,3165
Viagra,2016,Sildenafil Citrate,1,986000,965796.15,35034.757,2151
Viagra,2017,Sildenafil Citrate,1,990000,989858.71,22050.88,1592
Vibramycin,2013,Doxycycline Calcium,1,331000,315579.98,546833.275,2552
Vibramycin,2014,Doxycycline Calcium,1,320000,310170.41,509815.776,2345
Vibramycin,2015,Doxycycline Calcium,1,391000,379229.94,565913.59,2551
Vibramycin,2016,Doxycycline Calcium,1,364000,356699.77,476023.43,2164
Vibramycin,2017,Doxycycline Calcium,1,465000,464915.46,497439.059,2464
Vicodin,2013,Hydrocodone/Acetaminophen,1,917000,872975.32,545435.031,19448
Vicodin,2014,Hydrocodone/Acetaminophen,1,2940000,2846144.81,1792347.001,63766
Vicodin,2015,Hydrocodone/Acetaminophen,1,1800000,1745785.32,1136845.001,42229
Vicodin,2016,Hydrocodone/Acetaminophen,1,882000,863992.69,593924,22498
Vicodin,2017,Hydrocodone/Acetaminophen,1,334000,334284.19,248500,9317
Vicodin Es,2013,Hydrocodone/Acetaminophen,1,770000,733230.27,438340.31,9796
Vicodin Es,2014,Hydrocodone/Acetaminophen,1,2080000,2015688.54,1220792,27164
Vicodin Es,2015,Hydrocodone/Acetaminophen,1,1130000,1098588.06,682134,15072
Vicodin Es,2016,Hydrocodone/Acetaminophen,1,589000,576953.93,377983,7765
Vicodin Es,2017,Hydrocodone/Acetaminophen,1,252000,252185.9,184917,3327
Vicodin HP,2013,Hydrocodone/Acetaminophen,1,334000,317979.06,151235.05,1994
Vicodin HP,2014,Hydrocodone/Acetaminophen,1,826000,799366.45,387185,5167
Vicodin HP,2015,Hydrocodone/Acetaminophen,1,659000,639903.72,313485,3880
Vicodin HP,2016,Hydrocodone/Acetaminophen,1,415000,406447.92,213256,2496
Vicodin HP,2017,Hydrocodone/Acetaminophen,1,203000,202682.44,113748,1224
Victoza 2-Pak,2013,Liraglutide,1,15900000,15132384.98,277039.82,45566
Victoza 2-Pak,2014,Liraglutide,1,26500000,25650512.41,402629.4,66600
Victoza 2-Pak,2015,Liraglutide,1,48800000,47358985.67,638761.226,105460
Victoza 2-Pak,2016,Liraglutide,1,66500000,65195141.93,809662.606,133370
Victoza 2-Pak,2017,Liraglutide,1,82600000,82595739.32,957105.1,158903
Victoza 3-Pak,2013,Liraglutide,1,32400000,30812038.09,566118.673,61703
Victoza 3-Pak,2014,Liraglutide,1,50800000,49124039.04,781027.6,85512
Victoza 3-Pak,2015,Liraglutide,1,89100000,86492700.37,1226512.001,134799
Victoza 3-Pak,2016,Liraglutide,1,139000000,136487651,1722549,188651
Victoza 3-Pak,2017,Liraglutide,1,201000000,200633044.7,2330583.9,257007
Vidaza,2013,Azacitidine,1,6980000,6649268.55,18538.19,8986
Vidaza,2014,Azacitidine,1,4020000,3894033.96,27132.05,6520
Vidaza,2015,Azacitidine,1,2540000,2466937.4,8622.37,4807
Vidaza,2016,Azacitidine,1,3340000,3268255.02,15698.249,4979
Vidaza,2017,Azacitidine,1,1730000,1733414.59,12232.741,4615
Videx,2013,Didanosine,1,77500,73786.86,129310,299
Videx,2014,Didanosine,1,46700,45159.19,78870,189
Videx,2015,Didanosine,1,35400,34350.25,61060,135
Videx,2016,Didanosine,1,26900,26387.53,47900,117
Videx,2017,Didanosine,1,19900,19878.07,35340,95
Vigamox,2013,Moxifloxacin HCl,1,30900000,29474290.22,868179.615,287914
Vigamox,2014,Moxifloxacin HCl,1,30500000,29566174.49,794990.389,263541
Vigamox,2015,Moxifloxacin HCl,1,38600000,37498939.35,835365.339,276524
Vigamox,2016,Moxifloxacin HCl,1,37300000,36594350.4,734204.408,242387
Vigamox,2017,Moxifloxacin HCl,1,28400000,28420132.32,552281.885,183467
Viibryd,2013,Vilazodone HCl,1,19700000,18753067.39,3903950.617,127711
Viibryd,2014,Vilazodone HCl,1,26300000,25497878.37,4628694.111,150499
Viibryd,2015,Vilazodone HCl,1,32600000,31688636.51,4945421.112,160893
Viibryd,2016,Vilazodone HCl,1,40200000,39418562.88,5615257.111,181614
Viibryd,2017,Vilazodone HCl,1,43900000,43857834.26,5798521,189171
Vimpat*,2013,Lacosamide,1,127000000,121306146.5,27296065.2,224452
Vimpat*,2014,Lacosamide,1,167000000,161759921.4,33483953.28,261827
Vimpat*,2015,Lacosamide,1,220000000,213745043.7,41263948.2,318338
Vimpat*,2016,Lacosamide,1,276000000,270764834.6,49043534.83,370167
Vimpat*,2017,Lacosamide,1,316000000,316330491.1,54516482.57,407283
Vinate One,2013,"Prenatal Vit27,Calcium/Iron/FA",1,129000,123077.15,460373.94,13653
Vinate One,2014,"Prenatal Vit27,Calcium/Iron/FA",1,132000,127377.85,466738,14574
Vinate One,2015,"Prenatal Vit27,Calcium/Iron/FA",1,25800,25086.09,70874,2577
Vinate One,2016,"Prenatal Vit27,Calcium/Iron/FA",1,9060,8877.33,40797,1334
Vinate One,2017,"Prenatal Vit27,Calcium/Iron/FA",1,9660,9655.18,21507,1402
Vinate-M,2013,PNV/Ferrous Fum/Folic Acid/Sel,1,71200,67826.57,266645.06,7565
Vinate-M,2014,PNV/Ferrous Fum/Folic Acid/Sel,1,60400,58465.33,221897,6164
Vinate-M,2015,PNV/Ferrous Fum/Folic Acid/Sel,1,26100,25384.44,87704,2378
Vinate-M,2016,PNV/Ferrous Fum/Folic Acid/Sel,1,17700,17380.44,60939,1775
Vinate-M,2017,PNV/Ferrous Fum/Folic Acid/Sel,1,11200,11155.29,41461,1050
Vinblastine Sulfate,2013,Vinblastine Sulfate,1,255000,242671.49,46523.561,4312
Vinblastine Sulfate,2014,Vinblastine Sulfate,1,214000,207365.93,50983.567,4896
Vinblastine Sulfate,2015,Vinblastine Sulfate,1,369000,358741.72,99343.892,6298
Vinblastine Sulfate,2016,Vinblastine Sulfate,1,963000,943170.45,74534.291,6677
Vinblastine Sulfate,2017,Vinblastine Sulfate,1,1650000,1653634.03,78044.264,6906
Vincasar PFS,2013,Vincristine Sulfate,1,183000,174061.58,10310.21,5753
Vincasar PFS,2014,Vincristine Sulfate,1,122000,117748.6,7264.38,4032
Vincasar PFS,2015,Vincristine Sulfate,1,132000,128536.96,7290.568,3955
Vincasar PFS,2016,Vincristine Sulfate,1,219000,214448.64,9043.09,5015
Vincasar PFS,2017,Vincristine Sulfate,1,1140000,1135831.95,7632.51,4475
Vincristine Sulfate,2013,Vincristine Sulfate,1,963000,917150.16,35043.286,19421
Vincristine Sulfate,2014,Vincristine Sulfate,2,1037460,1003019.63,33224.132,19236
Vincristine Sulfate,2015,Vincristine Sulfate,2,1191400,1159508.12,54645.412000000004,20726
Vincristine Sulfate,2016,Vincristine Sulfate,2,1670000,1640583.8900000001,34811.452,18306
Vincristine Sulfate,2017,Vincristine Sulfate,2,4089000,4088328.8899999997,33995.438,18061
Vinorelbine Tartrate,2013,Vinorelbine Tartrate,3,394100,375799.10000000003,17825.451,3723
Vinorelbine Tartrate,2014,Vinorelbine Tartrate,3,212000,204859.88,12323.39,2503
Vinorelbine Tartrate,2015,Vinorelbine Tartrate,4,253080,246046.08,25787.081,2522
Vinorelbine Tartrate,2016,Vinorelbine Tartrate,4,193740,190156.41999999998,12078.23,2058
Vinorelbine Tartrate,2017,Vinorelbine Tartrate,4,272780,272359.83999999997,8694.16,1848
Viokace,2013,Lipase/Protease/Amylase,1,550000,523814.19,145393,620
Viokace,2014,Lipase/Protease/Amylase,1,1050000,1012287.14,253672,1274
Viokace,2015,Lipase/Protease/Amylase,1,1560000,1516593.35,347716,1715
Viokace,2016,Lipase/Protease/Amylase,1,2030000,1988552.61,434382,2147
Viokace,2017,Lipase/Protease/Amylase,1,1980000,1975467.56,432693.5,2190
Viorele,2013,Desog-E.Estradiol/E.Estradiol,1,2340000,2228736.56,1469129.102,44387
Viorele,2014,Desog-E.Estradiol/E.Estradiol,1,2670000,2585998.85,1852921.436,57560
Viorele,2015,Desog-E.Estradiol/E.Estradiol,1,1910000,1851988.81,1586933.63,49560
Viorele,2016,Desog-E.Estradiol/E.Estradiol,1,1810000,1774042.86,1749975.418,54628
Viorele,2017,Desog-E.Estradiol/E.Estradiol,1,2160000,2155906.55,2371260.21,71464
Viracept,2013,Nelfinavir Mesylate,1,9510000,9056510.38,1404211.18,10861
Viracept,2014,Nelfinavir Mesylate,1,7970000,7710653.08,1129270.36,8628
Viracept,2015,Nelfinavir Mesylate,1,6140000,5956611.24,822813,6316
Viracept,2016,Nelfinavir Mesylate,1,4570000,4482922.32,583012,4536
Viracept,2017,Nelfinavir Mesylate,1,2920000,2915318.55,358613,2751
Viramune,2013,Nevirapine,1,1790000,1701696.06,474899.48,2999
Viramune,2014,Nevirapine,1,1520000,1473931.33,357314.4,2273
Viramune,2015,Nevirapine,1,1360000,1319180.09,322689.6,1966
Viramune,2016,Nevirapine,1,674000,660376.39,246455,1062
Viramune,2017,Nevirapine,1,312000,311675.83,279888.25,662
Viramune XR,2013,Nevirapine,1,8690000,8274261.14,415556,13761
Viramune XR,2014,Nevirapine,1,6230000,6032630.22,288576,9554
Viramune XR,2015,Nevirapine,1,3300000,3204798.2,144952,4762
Viramune XR,2016,Nevirapine,1,1700000,1665284.18,78700,2588
Viramune XR,2017,Nevirapine,1,362000,362075.42,25372,844
Viread,2013,Tenofovir Disoproxil Fumarate,1,144000000,137069315.6,4900122.504,166489
Viread,2014,Tenofovir Disoproxil Fumarate,1,166000000,160601526,5476123.421,183687
Viread,2015,Tenofovir Disoproxil Fumarate,1,205000000,199302387.5,6393354.394,212015
Viread,2016,Tenofovir Disoproxil Fumarate,1,229000000,223965912.6,6740157,220858
Viread,2017,Tenofovir Disoproxil Fumarate,1,205000000,205223430.3,5887542,190691
Virt-Pn DHA,2013,Prenatal 47/Iron/Folate 1/DHA,1,405000,385373.7,281310,7797
Virt-Pn DHA,2014,Prenatal 47/Iron/Folate 1/DHA,1,562000,544294.3,359326,10477
Virt-Pn DHA,2015,Prenatal 47/Iron/Folate 1/DHA,1,825000,800819.86,514686,15634
Virt-Pn DHA,2016,Prenatal 47/Iron/Folate 1/DHA,1,731000,716522.07,488457,14244
Virt-Pn DHA,2017,Prenatal 47/Iron/Folate 1/DHA,1,641000,641490.36,469786,13445
Virt-Vite,2013,Cyanocobalamin/Folic Ac/Vit B6,1,4210,4007.6,6488,191
Virt-Vite,2014,Cyanocobalamin/Folic Ac/Vit B6,1,24600,23832.12,39562,1160
Virt-Vite,2015,Cyanocobalamin/Folic Ac/Vit B6,1,40800,39563.77,67973,2051
Virt-Vite,2016,Cyanocobalamin/Folic Ac/Vit B6,1,32000,31359.86,50521,1527
Virt-Vite,2017,Cyanocobalamin/Folic Ac/Vit B6,1,53900,53858.95,86716,2593
Vistaril,2013,Hydroxyzine Pamoate,1,33100,31478.74,20798.227,338
Vistaril,2014,Hydroxyzine Pamoate,1,32800,31774.93,15015.227,306
Vistaril,2015,Hydroxyzine Pamoate,1,50700,49215.04,20359.045,356
Vistaril,2016,Hydroxyzine Pamoate,1,67400,66072.71,24625,398
Vistaril,2017,Hydroxyzine Pamoate,1,64100,64080.14,24102,430
Vit 3,2013,Om-3/DHA/EPA/B12/FA/B6/Phytost,1,10300,9820.67,8929,248
Vit 3,2014,Om-3/DHA/EPA/B12/FA/B6/Phytost,1,11200,10882.71,11418,261
Vit 3,2015,Om-3/DHA/EPA/B12/FA/B6/Phytost,1,22900,22248.11,16251,331
Vit 3,2016,Om-3/DHA/EPA/B12/FA/B6/Phytost,1,46800,45879.39,27941,495
Vit 3,2017,Om-3/DHA/EPA/B12/FA/B6/Phytost,1,69900,69883.72,43286,644
Vitafol,2013,Iron/Calcium/E/Folic Acid/Mvit,1,98900,94237.1,97574,3393
Vitafol,2014,Iron/Calcium/E/Folic Acid/Mvit,1,148000,142978.5,92760,3098
Vitafol,2015,Iron/Calcium/E/Folic Acid/Mvit,1,233000,226420.07,86071.03,2886
Vitafol,2016,Iron/Calcium/E/Folic Acid/Mvit,1,76700,75194.59,25959,868
Vitafol,2017,Iron/Calcium/E/Folic Acid/Mvit,1,33000,33030.18,9146,315
Vitafol Ultra,2013,PNV 67/Iron Ps/Folate No.1/DHA,1,20100,19125.26,16500,500
Vitafol Ultra,2014,PNV 67/Iron Ps/Folate No.1/DHA,1,2930000,2833156.33,1183424,37823
Vitafol Ultra,2015,PNV 67/Iron Ps/Folate No.1/DHA,1,9010000,8744621.2,2882667,93976
Vitafol Ultra,2016,PNV 67/Iron Ps/Folate No.1/DHA,1,11100000,10872129.52,3337261,109127
Vitafol Ultra,2017,PNV 67/Iron Ps/Folate No.1/DHA,1,16200000,16170329.54,4396195,140745
Vitafol-Ob,2013,Prenatal Vit 10/Iron Fum/Folic,1,944000,899243.23,957645.03,31301
Vitafol-Ob,2014,Prenatal Vit 10/Iron Fum/Folic,1,1790000,1734483.59,983366,31529
Vitafol-Ob,2015,Prenatal Vit 10/Iron Fum/Folic,1,3710000,3597723.69,1239132.111,40020
Vitafol-Ob,2016,Prenatal Vit 10/Iron Fum/Folic,1,2390000,2344600.68,754920,24943
Vitafol-Ob,2017,Prenatal Vit 10/Iron Fum/Folic,1,2020000,2024443.61,568245,17520
Vitafol-Ob+DHA,2013,Prenatal Vit 10/Iron/Folic/DHA,1,1100000,1051796.31,587012.68,16213
Vitafol-Ob+DHA,2014,Prenatal Vit 10/Iron/Folic/DHA,1,1520000,1474049.63,790548.5,17679
