Brand Name,Program,numyrs,firstyear,Year,Generic Name,Nom Total Spend,Inf Total Spend,Total Claims,Total Beneficiaries,Yearnum,complete
Decitabine,Medicare Part D,4,2014,2017,Decitabine,1007013.42,1010000,153,46,2017,Complete
Depo-Testosterone,Medicare Part D,4,2014,2014,Testosterone Cypionate,1023.78,1060,19,13,2014,Complete
Depo-Testosterone,Medicare Part D,4,2014,2015,Testosterone Cypionate,3042.87,3130,52,17,2015,Complete
Depo-Testosterone,Medicare Part D,4,2014,2016,Testosterone Cypionate,5377.51,5490,107,25,2016,Complete
Depo-Testosterone,Medicare Part D,4,2014,2017,Testosterone Cypionate,1200401.77,1204630,17319,6471,2017,Complete
Desmopressin Acetate,Medicare Part D,4,2014,2014,Desmopressin (Nonrefrigerated),260778.12,269750,1195,601,2014,Complete
Desmopressin Acetate,Medicare Part D,4,2014,2015,Desmopressin (Nonrefrigerated),2498409.33,2569000,10151,2511,2015,Complete
Desmopressin Acetate,Medicare Part D,4,2014,2016,Desmopressin (Nonrefrigerated),2273813.7800000003,2320000,10301,2957,2016,Complete
Desmopressin Acetate,Medicare Part D,4,2014,2017,Desmopressin (Nonrefrigerated),4027628.65,4025500,15779,3581,2017,Complete
Desogestr-Eth Estrad Eth Estra,Medicare Part D,4,2014,2014,Desog-E.Estradiol/E.Estradiol,1276.31,1320,28,17,2014,Complete
Desogestr-Eth Estrad Eth Estra,Medicare Part D,4,2014,2015,Desog-E.Estradiol/E.Estradiol,15547.54,16000,411,87,2015,Complete
Desogestr-Eth Estrad Eth Estra,Medicare Part D,4,2014,2016,Desog-E.Estradiol/E.Estradiol,21821.85,22300,657,140,2016,Complete
Desogestr-Eth Estrad Eth Estra,Medicare Part D,4,2014,2017,Desog-E.Estradiol/E.Estradiol,22121.36,22100,764,154,2017,Complete
Desoxyn,Medicare Part D,4,2014,2014,Methamphetamine HCl,350482.08,362000,363,69,2014,Complete
Desoxyn,Medicare Part D,4,2014,2015,Methamphetamine HCl,577354.87,595000,430,74,2015,Complete
Desoxyn,Medicare Part D,4,2014,2016,Methamphetamine HCl,830156.65,847000,490,75,2016,Complete
Desoxyn,Medicare Part D,4,2014,2017,Methamphetamine HCl,426075.15,426000,208,51,2017,Complete
Digitek,Medicare Part D,4,2014,2014,Digoxin,16150.57,16700,291,282,2014,Complete
Digitek,Medicare Part D,4,2014,2015,Digoxin,18254619.29,18803010,406900,111022,2015,Complete
Digitek,Medicare Part D,4,2014,2016,Digoxin,8986775.21,9168800,230698,79648,2016,Complete
Digitek,Medicare Part D,4,2014,2017,Digoxin,10248400.290000001,10208880,242512,57062,2017,Complete
Divigel,Medicare Part D,4,2014,2014,Estradiol,47383.26,49000,324,289,2014,Complete
Divigel,Medicare Part D,4,2014,2015,Estradiol,1287661.67,1330000,8642,2332,2015,Complete
Divigel,Medicare Part D,4,2014,2016,Estradiol,1166276.57,1190000,7404,2113,2016,Complete
Divigel,Medicare Part D,4,2014,2017,Estradiol,1290453.8,1290000,7523,1908,2017,Complete
Doxercalciferol,Medicare Part D,4,2014,2014,Doxercalciferol,10031090.280000001,10360000,11488,3002,2014,Complete
Doxercalciferol,Medicare Part D,4,2014,2015,Doxercalciferol,12067554.169999998,12430000,14965,3251,2015,Complete
Doxercalciferol,Medicare Part D,4,2014,2016,Doxercalciferol,8519102.399999999,8690000,12162,2604,2016,Complete
Doxercalciferol,Medicare Part D,4,2014,2017,Doxercalciferol,5641009.53,5640000,7773,2301,2017,Complete
Easy-Touch Insulin Syringe,Medicare Part D,4,2014,2014,"Syringe And Needle,Insulin,1ml",633212.29,653871,25749,8452,2014,Complete
Easy-Touch Insulin Syringe,Medicare Part D,4,2014,2015,"Syringe And Needle,Insulin,1ml",690489.7799999999,710780,30036,9841,2015,Complete
Easy-Touch Insulin Syringe,Medicare Part D,4,2014,2016,"Syringe And Needle,Insulin,1ml",690615.02,704990,30038,9608,2016,Complete
Easy-Touch Insulin Syringe,Medicare Part D,4,2014,2017,"Syringe And Needle,Insulin,1ml",627135.9199999999,626750,26445,8921,2017,Complete
Edarbyclor,Medicare Part D,4,2014,2014,Azilsartan Med/Chlorthalidone,214684.5,222000,1012,10574,2014,Complete
Edarbyclor,Medicare Part D,4,2014,2015,Azilsartan Med/Chlorthalidone,9729890.97,10000000,45374,11097,2015,Complete
Edarbyclor,Medicare Part D,4,2014,2016,Azilsartan Med/Chlorthalidone,13309529.64,13600000,56247,11805,2016,Complete
Edarbyclor,Medicare Part D,4,2014,2017,Azilsartan Med/Chlorthalidone,15465814.2,15500000,59107,12649,2017,Complete
Egrifta,Medicare Part D,4,2014,2014,Tesamorelin Acetate,1415799.2,1460000,405,215,2014,Complete
Egrifta,Medicare Part D,4,2014,2015,Tesamorelin Acetate,12023632.44,12400000,3231,537,2015,Complete
Egrifta,Medicare Part D,4,2014,2016,Tesamorelin Acetate,15208368.34,15500000,3723,612,2016,Complete
Egrifta,Medicare Part D,4,2014,2017,Tesamorelin Acetate,19250095.34,19300000,4189,692,2017,Complete
Entecavir,Medicare Part D,4,2014,2014,Entecavir,13071432.21,13510000,10917,4954,2014,Complete
Entecavir,Medicare Part D,4,2014,2015,Entecavir,59417428.300000004,61145000,58379,11568,2015,Complete
Entecavir,Medicare Part D,4,2014,2016,Entecavir,65620531.49,66990000,74837,16402,2016,Complete
Entecavir,Medicare Part D,4,2014,2017,Entecavir,55376941.45,55489000,81011,17506,2017,Complete
Entyvio,Medicare Part D,4,2014,2014,Vedolizumab,1587230.06,1640000,237,108,2014,Complete
Entyvio,Medicare Part D,4,2014,2015,Vedolizumab,6411865.96,6600000,1125,317,2015,Complete
Entyvio,Medicare Part D,4,2014,2016,Vedolizumab,12209177.73,12500000,2134,530,2016,Complete
Entyvio,Medicare Part D,4,2014,2017,Vedolizumab,16196446.23,16200000,2679,657,2017,Complete
Epaned,Medicare Part D,4,2014,2014,Enalapril Maleate,75544.13,78100,122,34,2014,Complete
Epaned,Medicare Part D,4,2014,2015,Enalapril Maleate,137371.54,141000,247,64,2015,Complete
Epaned,Medicare Part D,4,2014,2016,Enalapril Maleate,200173.03,204000,296,71,2016,Complete
Epaned,Medicare Part D,4,2014,2017,Enalapril Maleate,36595.97,36600,65,38,2017,Complete
Epinephrine,Medicare Part D,4,2014,2014,Epinephrine,3617136.65,3740000,14775,13543,2014,Complete
Epinephrine,Medicare Part D,4,2014,2015,Epinephrine,4232522.5,4360000,15667,14156,2015,Complete
Epinephrine,Medicare Part D,4,2014,2016,Epinephrine,8442815.27,8620000,22717,20290,2016,Complete
Epinephrine,Medicare Part D,4,2014,2017,Epinephrine,37982869.4,38002937,121567,110968,2017,Complete
Esgic,Medicare Part D,4,2014,2014,Butalb/Acetaminophen/Caffeine,61173.85,63200,290,125,2014,Complete
Esgic,Medicare Part D,4,2014,2015,Butalb/Acetaminophen/Caffeine,162927.91,168000,798,282,2015,Complete
Esgic,Medicare Part D,4,2014,2016,Butalb/Acetaminophen/Caffeine,254598.4,260000,766,251,2016,Complete
Esgic,Medicare Part D,4,2014,2017,Butalb/Acetaminophen/Caffeine,295999.76,296000,956,320,2017,Complete
Eszopiclone,Medicare Part D,4,2014,2014,Eszopiclone,53093026.9,54815100,406960,140655,2014,Complete
Eszopiclone,Medicare Part D,4,2014,2015,Eszopiclone,30719647.279999997,31641500,482777,140652,2015,Complete
Eszopiclone,Medicare Part D,4,2014,2016,Eszopiclone,17470532.67,17814600,425066,139615,2016,Complete
Eszopiclone,Medicare Part D,4,2014,2017,Eszopiclone,15784980.94,15789600,467803,164310,2017,Complete
Evzio,Medicare Part D,4,2014,2014,Naloxone HCl,217609.66,225000,378,373,2014,Complete
Evzio,Medicare Part D,4,2014,2015,Naloxone HCl,2100454.78,2160000,3189,3077,2015,Complete
Evzio,Medicare Part D,4,2014,2016,Naloxone HCl,40139088.35,41000000,9093,8528,2016,Complete
Evzio,Medicare Part D,4,2014,2017,Naloxone HCl,2191163.43,2190000,522,505,2017,Complete
Farxiga,Medicare Part D,4,2014,2014,Dapagliflozin Propanediol,15596886.3,16100000,40317,14657,2014,Complete
Farxiga,Medicare Part D,4,2014,2015,Dapagliflozin Propanediol,52874927.15,54500000,117928,30403,2015,Complete
Farxiga,Medicare Part D,4,2014,2016,Dapagliflozin Propanediol,101650966.1,104000000,193947,45632,2016,Complete
Farxiga,Medicare Part D,4,2014,2017,Dapagliflozin Propanediol,193250736.6,193000000,316882,73872,2017,Complete
Fycompa,Medicare Part D,4,2014,2014,Perampanel,3748764.71,3870000,5810,1248,2014,Complete
Fycompa,Medicare Part D,4,2014,2015,Perampanel,9406030.76,9690000,13271,2111,2015,Complete
Fycompa,Medicare Part D,4,2014,2016,Perampanel,15551821.69,15900000,20274,2884,2016,Complete
Fycompa,Medicare Part D,4,2014,2017,Perampanel,21817808.16,21800000,25759,3355,2017,Complete
Gazyva,Medicare Part D,4,2014,2014,Obinutuzumab,575663.83,595000,69,18,2014,Complete
Gazyva,Medicare Part D,4,2014,2015,Obinutuzumab,557424.08,574000,56,19,2015,Complete
Gazyva,Medicare Part D,4,2014,2016,Obinutuzumab,1077955.43,1100000,112,33,2016,Complete
Gazyva,Medicare Part D,4,2014,2017,Obinutuzumab,1106000.17,1110000,133,34,2017,Complete
Granix,Medicare Part D,4,2014,2014,Tbo-Filgrastim,503977.93,521000,211,98,2014,Complete
Granix,Medicare Part D,4,2014,2015,Tbo-Filgrastim,1624406.02,1670000,744,286,2015,Complete
Granix,Medicare Part D,4,2014,2016,Tbo-Filgrastim,3097918.69,3160000,1210,478,2016,Complete
Granix,Medicare Part D,4,2014,2017,Tbo-Filgrastim,4763474.54,4760000,1828,809,2017,Complete
Grastek,Medicare Part D,4,2014,2014,"Grass Pollen-Timothy, Standard",10678.15,11000,37,17,2014,Complete
Grastek,Medicare Part D,4,2014,2015,"Grass Pollen-Timothy, Standard",127802.47,132000,385,119,2015,Complete
Grastek,Medicare Part D,4,2014,2016,"Grass Pollen-Timothy, Standard",170604.18,174000,503,156,2016,Complete
Grastek,Medicare Part D,4,2014,2017,"Grass Pollen-Timothy, Standard",196001.84,196000,520,142,2017,Complete
Harvoni,Medicare Part D,4,2014,2014,Ledipasvir/Sofosbuvir,699892572.3,723000000,21799,11718,2014,Complete
Harvoni,Medicare Part D,4,2014,2015,Ledipasvir/Sofosbuvir,7030633486,7240000000,225792,75722,2015,Complete
Harvoni,Medicare Part D,4,2014,2016,Ledipasvir/Sofosbuvir,4399701570,4490000000,141708,52804,2016,Complete
Harvoni,Medicare Part D,4,2014,2017,Ledipasvir/Sofosbuvir,2555839934,2560000000,81898,32397,2017,Complete
Hetlioz,Medicare Part D,4,2014,2014,Tasimelteon,7595616.57,7850000,1022,272,2014,Complete
Hetlioz,Medicare Part D,4,2014,2015,Tasimelteon,29733221.21,30600000,2834,527,2015,Complete
Hetlioz,Medicare Part D,4,2014,2016,Tasimelteon,50883936.28,51900000,3773,622,2016,Complete
Hetlioz,Medicare Part D,4,2014,2017,Tasimelteon,65211444.32,65200000,4224,755,2017,Complete
Homatropine Hydrobromide,Medicare Part D,4,2014,2014,Homatropine HBr,1318.36,1360,67,50,2014,Complete
Homatropine Hydrobromide,Medicare Part D,4,2014,2015,Homatropine HBr,3119.32,3210,96,82,2015,Complete
Homatropine Hydrobromide,Medicare Part D,4,2014,2016,Homatropine HBr,6673.84,6810,178,137,2016,Complete
Homatropine Hydrobromide,Medicare Part D,4,2014,2017,Homatropine HBr,6325.8,6330,164,107,2017,Complete
Humulin 70/30 Kwikpen,Medicare Part D,4,2014,2014,Insulin NPh Hum/Reg Insulin Hm,41089081.68,42500000,74667,20326,2014,Complete
Humulin 70/30 Kwikpen,Medicare Part D,4,2014,2015,Insulin NPh Hum/Reg Insulin Hm,74734723.98,77000000,119266,26054,2015,Complete
Humulin 70/30 Kwikpen,Medicare Part D,4,2014,2016,Insulin NPh Hum/Reg Insulin Hm,89453387.93,91300000,129455,28257,2016,Complete
Humulin 70/30 Kwikpen,Medicare Part D,4,2014,2017,Insulin NPh Hum/Reg Insulin Hm,84786919.97,84800000,114714,25412,2017,Complete
Humulin N Kwikpen,Medicare Part D,4,2014,2014,Insulin NPh Human Isophane,23430646.18,24200000,50644,17384,2014,Complete
Humulin N Kwikpen,Medicare Part D,4,2014,2015,Insulin NPh Human Isophane,45644229.4,47000000,88293,23668,2015,Complete
Humulin N Kwikpen,Medicare Part D,4,2014,2016,Insulin NPh Human Isophane,52536612.32,53600000,99257,26743,2016,Complete
Humulin N Kwikpen,Medicare Part D,4,2014,2017,Insulin NPh Human Isophane,50755893.53,50800000,99632,27261,2017,Complete
Hydromorphone ER,Medicare Part D,4,2014,2014,Hydromorphone HCl,9254774.85,9560000,9931,3032,2014,Complete
Hydromorphone ER,Medicare Part D,4,2014,2015,Hydromorphone HCl,23015292.19,23720000,26769,6376,2015,Complete
Hydromorphone ER,Medicare Part D,4,2014,2016,Hydromorphone HCl,21866809.44,22280000,26301,5441,2016,Complete
Hydromorphone ER,Medicare Part D,4,2014,2017,Hydromorphone HCl,21576839.43,21580000,35411,7597,2017,Complete
Hyqvia,Medicare Part D,4,2014,2014,"IgG/Hyaluronidase,Recombinant",101686.07,105000,43,11,2014,Complete
Hyqvia,Medicare Part D,4,2014,2015,"IgG/Hyaluronidase,Recombinant",3384403.25,3490000,819,85,2015,Complete
Hyqvia,Medicare Part D,4,2014,2016,"IgG/Hyaluronidase,Recombinant",9306570.81,9500000,1805,176,2016,Complete
Hyqvia,Medicare Part D,4,2014,2017,"IgG/Hyaluronidase,Recombinant",12900284.88,12900000,2582,200,2017,Complete
IVermectin,Medicare Part D,4,2014,2014,IVermectin,11154.22,11500,286,271,2014,Complete
IVermectin,Medicare Part D,4,2014,2015,IVermectin,1423749.99,1470000,42023,29893,2015,Complete
IVermectin,Medicare Part D,4,2014,2016,IVermectin,2075024.17,2120000,59182,41071,2016,Complete
IVermectin,Medicare Part D,4,2014,2017,IVermectin,2455021.63,2460000,68767,47767,2017,Complete
Invokamet,Medicare Part D,4,2014,2014,Canagliflozin/Metformin HCl,531165.92,549000,1397,901,2014,Complete
Invokamet,Medicare Part D,4,2014,2015,Canagliflozin/Metformin HCl,19010922.43,19600000,44202,12564,2015,Complete
Invokamet,Medicare Part D,4,2014,2016,Canagliflozin/Metformin HCl,45264060.24,46200000,91660,20683,2016,Complete
Invokamet,Medicare Part D,4,2014,2017,Canagliflozin/Metformin HCl,60234808.33,60200000,105216,21832,2017,Complete
Irinotecan HCl,Medicare Part D,4,2014,2014,Irinotecan HCl,187862.36,194060,209,59,2014,Complete
Irinotecan HCl,Medicare Part D,4,2014,2015,Irinotecan HCl,73051.32,75300,305,131,2015,Complete
Irinotecan HCl,Medicare Part D,4,2014,2016,Irinotecan HCl,309642.64,316100,615,146,2016,Complete
Irinotecan HCl,Medicare Part D,4,2014,2017,Irinotecan HCl,426975.92,427220,775,229,2017,Complete
Jardiance,Medicare Part D,4,2014,2014,Empagliflozin,1022809.21,1060000,2615,1633,2014,Complete
Jardiance,Medicare Part D,4,2014,2015,Empagliflozin,27019926.61,27800000,59820,18399,2015,Complete
Jardiance,Medicare Part D,4,2014,2016,Empagliflozin,101436830.1,104000000,192131,49654,2016,Complete
Jardiance,Medicare Part D,4,2014,2017,Empagliflozin,321839321.2,322000000,518535,133294,2017,Complete
Jublia,Medicare Part D,4,2014,2014,Efinaconazole,2477948.69,2560000,4839,3387,2014,Complete
Jublia,Medicare Part D,4,2014,2015,Efinaconazole,28086848.86,28900000,42187,18446,2015,Complete
Jublia,Medicare Part D,4,2014,2016,Efinaconazole,34570463.48,35300000,41932,18750,2016,Complete
Jublia,Medicare Part D,4,2014,2017,Efinaconazole,34526305.19,34500000,37886,16196,2017,Complete
Kadian,Medicare Part D,4,2014,2014,Morphine Sulfate,3824814.92,3950000,3470,1145,2014,Complete
Kadian,Medicare Part D,4,2014,2015,Morphine Sulfate,10715485.09,11000000,8693,1512,2015,Complete
Kadian,Medicare Part D,4,2014,2016,Morphine Sulfate,9197177.75,9390000,7135,1268,2016,Complete
Kadian,Medicare Part D,4,2014,2017,Morphine Sulfate,7811870.27,7810000,5823,994,2017,Complete
Klor-Con 10,Medicare Part D,4,2014,2014,Potassium Chloride,3276889.73,3390000,109099,377888,2014,Complete
Klor-Con 10,Medicare Part D,4,2014,2015,Potassium Chloride,15603100.11,16100000,550070,190544,2015,Complete
Klor-Con 10,Medicare Part D,4,2014,2016,Potassium Chloride,17894022.95,18300000,682409,205406,2016,Complete
Klor-Con 10,Medicare Part D,4,2014,2017,Potassium Chloride,15117863.53,15100000,621206,164780,2017,Complete
Klor-Con 8,Medicare Part D,4,2014,2014,Potassium Chloride,598192.99,618000,20768,84269,2014,Complete
Klor-Con 8,Medicare Part D,4,2014,2015,Potassium Chloride,5082226.48,5230000,152170,52770,2015,Complete
Klor-Con 8,Medicare Part D,4,2014,2016,Potassium Chloride,5366988.81,5480000,181285,49360,2016,Complete
Klor-Con 8,Medicare Part D,4,2014,2017,Potassium Chloride,3898778.83,3900000,131752,35330,2017,Complete
Klor-Con M10,Medicare Part D,4,2014,2014,Potassium Chloride,4519280.62,4670000,178531,275923,2014,Complete
Klor-Con M10,Medicare Part D,4,2014,2015,Potassium Chloride,21484015.88,22100000,907489,255943,2015,Complete
Klor-Con M10,Medicare Part D,4,2014,2016,Potassium Chloride,16274107.22,16600000,729479,215119,2016,Complete
Klor-Con M10,Medicare Part D,4,2014,2017,Potassium Chloride,12291784.66,12300000,504024,161364,2017,Complete
Klor-Con M15,Medicare Part D,4,2014,2014,Potassium Chloride,32635.59,33700,793,560,2014,Complete
Klor-Con M15,Medicare Part D,4,2014,2015,Potassium Chloride,411530.59,424000,7420,2160,2015,Complete
Klor-Con M15,Medicare Part D,4,2014,2016,Potassium Chloride,571977.09,584000,8925,2500,2016,Complete
Klor-Con M15,Medicare Part D,4,2014,2017,Potassium Chloride,680229.53,680000,10182,2811,2017,Complete
Klor-Con M20,Medicare Part D,4,2014,2014,Potassium Chloride,13266881.23,13700000,485616,674328,2014,Complete
Klor-Con M20,Medicare Part D,4,2014,2015,Potassium Chloride,58777456.74,60500000,2388291,643604,2015,Complete
Klor-Con M20,Medicare Part D,4,2014,2016,Potassium Chloride,43430387.98,44300000,1854144,515838,2016,Complete
Klor-Con M20,Medicare Part D,4,2014,2017,Potassium Chloride,36834973.15,36800000,1416488,412742,2017,Complete
Kombiglyze XR,Medicare Part D,4,2014,2014,Saxagliptin HCl/Metformin HCl,276660.24,286000,675,38374,2014,Complete
Kombiglyze XR,Medicare Part D,4,2014,2015,Saxagliptin HCl/Metformin HCl,63293237.39,65200000,139260,32472,2015,Complete
Kombiglyze XR,Medicare Part D,4,2014,2016,Saxagliptin HCl/Metformin HCl,72268730.01,73800000,141640,27571,2016,Complete
Kombiglyze XR,Medicare Part D,4,2014,2017,Saxagliptin HCl/Metformin HCl,69798686.91,69800000,123847,22922,2017,Complete
Lamivudine Hbv,Medicare Part D,4,2014,2014,Lamivudine,5478110.09,5660000,13019,2768,2014,Complete
Lamivudine Hbv,Medicare Part D,4,2014,2015,Lamivudine,6983651.08,7192000,18543,3807,2015,Complete
Lamivudine Hbv,Medicare Part D,4,2014,2016,Lamivudine,6163924.38,6290000,18426,3898,2016,Complete
Lamivudine Hbv,Medicare Part D,4,2014,2017,Lamivudine,5579096.29,5580000,19318,4209,2017,Complete
Lansoprazol-Amoxicil-Clarithro,Medicare Part D,4,2014,2014,Lansoprazole/Amoxiciln/Clarith,3883365.75,4010000,7903,7752,2014,Complete
Lansoprazol-Amoxicil-Clarithro,Medicare Part D,4,2014,2015,Lansoprazole/Amoxiciln/Clarith,5171086.42,5330000,9915,9715,2015,Complete
Lansoprazol-Amoxicil-Clarithro,Medicare Part D,4,2014,2016,Lansoprazole/Amoxiciln/Clarith,3955044.08,4030000,8017,7829,2016,Complete
Lansoprazol-Amoxicil-Clarithro,Medicare Part D,4,2014,2017,Lansoprazole/Amoxiciln/Clarith,1770949.15,1774000,3581,3514,2017,Complete
Larin,Medicare Part D,4,2014,2014,Norethindrone Ac-Eth Estradiol,4332.1,4480,167,55,2014,Complete
Larin,Medicare Part D,4,2014,2015,Norethindrone Ac-Eth Estradiol,13799.03,14200,585,138,2015,Complete
Larin,Medicare Part D,4,2014,2016,Norethindrone Ac-Eth Estradiol,23626.5,24100,1003,360,2016,Complete
Larin,Medicare Part D,4,2014,2017,Norethindrone Ac-Eth Estradiol,31639.73,31600,1436,333,2017,Complete
Lazanda,Medicare Part D,4,2014,2014,Fentanyl Citrate,1921888.85,1990000,214,83,2014,Complete
Lazanda,Medicare Part D,4,2014,2015,Fentanyl Citrate,6019250.72,6200000,506,157,2015,Complete
Lazanda,Medicare Part D,4,2014,2016,Fentanyl Citrate,9528524.34,9720000,637,182,2016,Complete
Lazanda,Medicare Part D,4,2014,2017,Fentanyl Citrate,7029717.52,7030000,360,77,2017,Complete
Levemir Flextouch,Medicare Part D,4,2014,2014,Insulin Detemir,225809589.9,233000000,441136,254450,2014,Complete
Levemir Flextouch,Medicare Part D,4,2014,2015,Insulin Detemir,1257110122,1290000000,2328543,497450,2015,Complete
Levemir Flextouch,Medicare Part D,4,2014,2016,Insulin Detemir,1419146165,1450000000,2545577,525487,2016,Complete
Levemir Flextouch,Medicare Part D,4,2014,2017,Insulin Detemir,1404127510,1400000000,2491598,509282,2017,Complete
Lithobid,Medicare Part D,4,2014,2014,Lithium Carbonate,467619.94,483000,951,380,2014,Complete
Lithobid,Medicare Part D,4,2014,2015,Lithium Carbonate,1581558.67,1630000,3290,522,2015,Complete
Lithobid,Medicare Part D,4,2014,2016,Lithium Carbonate,1973765.99,2010000,2985,457,2016,Complete
Lithobid,Medicare Part D,4,2014,2017,Lithium Carbonate,2199045.82,2200000,2496,375,2017,Complete
Locoid,Medicare Part D,4,2014,2014,Hydrocortisone Butyrate,264149.31,273000,445,400,2014,Complete
Locoid,Medicare Part D,4,2014,2015,Hydrocortisone Butyrate,1178073.91,1210000,1669,1278,2015,Complete
Locoid,Medicare Part D,4,2014,2016,Hydrocortisone Butyrate,681055.97,695000,971,731,2016,Complete
Locoid,Medicare Part D,4,2014,2017,Hydrocortisone Butyrate,478349.46,478000,574,425,2017,Complete
Lomedia 24 Fe,Medicare Part D,4,2014,2014,Norethindrone-E.Estradiol-Iron,74942.93,77400,847,255,2014,Complete
Lomedia 24 Fe,Medicare Part D,4,2014,2015,Norethindrone-E.Estradiol-Iron,74567.51,76800,872,238,2015,Complete
Lomedia 24 Fe,Medicare Part D,4,2014,2016,Norethindrone-E.Estradiol-Iron,64961.12,66300,918,268,2016,Complete
Lomedia 24 Fe,Medicare Part D,4,2014,2017,Norethindrone-E.Estradiol-Iron,11547.86,11500,176,82,2017,Complete
Lopressor,Medicare Part D,4,2014,2014,Metoprolol Tartrate,25717.72,26600,132,78,2014,Complete
Lopressor,Medicare Part D,4,2014,2015,Metoprolol Tartrate,147757.45,152000,860,278,2015,Complete
Lopressor,Medicare Part D,4,2014,2016,Metoprolol Tartrate,240424.6,245000,1192,335,2016,Complete
Lopressor,Medicare Part D,4,2014,2017,Metoprolol Tartrate,310425.9,310000,1342,368,2017,Complete
