Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Impax Pharmaceu*,2017,at_average,0,1
Concordia Pharm,2013,at_average,0,1
Concordia Pharm,2014,at_average,0,3
Concordia Pharm,2015,at_average,0,4
Concordia Pharm,2016,above_average,38040,1
Concordia Pharm,2016,at_average,0,6
Concordia Pharm,2016,below_average,-4360,1
Concordia Pharm,2017,above_average,43391,2
Concordia Pharm,2017,at_average,0,6
"Orexo US, Inc.",2013,at_average,0,1
"Orexo US, Inc.",2014,at_average,0,1
"Orexo US, Inc.",2015,at_average,0,1
"Orexo US, Inc.",2016,at_average,0,1
"Orexo US, Inc.",2017,at_average,0,1
"Chiesi USA, Inc",2013,at_average,0,2
"Chiesi USA, Inc",2014,at_average,0,3
"Chiesi USA, Inc",2015,at_average,0,3
"Chiesi USA, Inc",2016,at_average,0,3
"Chiesi USA, Inc",2017,at_average,0,3
Eli Lilly & Co.*,2013,at_average,0,1
Eli Lilly & Co.*,2014,at_average,0,1
Eli Lilly & Co.*,2015,at_average,0,1
Eli Lilly & Co.*,2016,at_average,0,1
Eli Lilly & Co.*,2017,at_average,0,1
Strides Pharma,2014,above_average,9650.679999999998,1
Strides Pharma,2014,below_average,-17590.8,5
Strides Pharma,2015,above_average,202383.15000000034,3
Strides Pharma,2015,below_average,-557643.28,9
Strides Pharma,2016,above_average,143354.1399999995,4
Strides Pharma,2016,below_average,-2810132.53,10
Strides Pharma,2017,above_average,136962.65999999986,7
Strides Pharma,2017,below_average,-3953388.3600000003,7
Paddock/Novaplu,2014,above_average,8456,1
Paddock/Novaplu,2015,above_average,6526.8,1
Paddock/Novaplu,2016,above_average,7805.700000000001,1
Paddock/Novaplu,2017,above_average,29898,1
Avadel Pharmace,2014,at_average,0,1
Avadel Pharmace,2015,at_average,0,2
Avadel Pharmace,2016,above_average,177477.6,1
Avadel Pharmace,2016,at_average,0,2
Avadel Pharmace,2017,above_average,290952,1
Avadel Pharmace,2017,at_average,0,2
Meda Pharmaceut,2014,at_average,0,1
Meda Pharmaceut,2015,at_average,0,1
Meda Pharmaceut,2016,below_average,-324560,1
Meda Pharmaceut,2017,below_average,-114400,1
App/Premierpro,2014,above_average,15442.4,2
App/Premierpro,2014,below_average,-4641.6,2
App/Premierpro,2015,above_average,71179.1,5
App/Premierpro,2015,below_average,-237202.6,6
App/Premierpro,2016,above_average,666354,8
App/Premierpro,2016,below_average,-928915,13
App/Premierpro,2017,above_average,1616267.8599999999,10
App/Premierpro,2017,at_average,0,1
App/Premierpro,2017,below_average,-1340957.4,10
Bayshore Pharma,2014,below_average,-25600.959999999992,2
Bayshore Pharma,2015,below_average,-143648.39999999994,3
Bayshore Pharma,2016,above_average,47.19999999999983,1
Bayshore Pharma,2016,below_average,-101384.84000000008,2
Bayshore Pharma,2017,above_average,70774.79999999976,1
Bayshore Pharma,2017,below_average,-10493.400000000001,2
Biodelivery Sci,2014,at_average,0,1
Biodelivery Sci,2015,at_average,0,1
Biodelivery Sci,2016,at_average,0,1
Biodelivery Sci,2017,at_average,0,1
Akorn/Novaplus,2014,below_average,-3494.4000000000005,1
Akorn/Novaplus,2015,above_average,6353.5999999999985,1
Akorn/Novaplus,2016,below_average,-3220,1
Akorn/Novaplus,2017,below_average,-4815.450000000001,1
Amerigen Pharma,2014,above_average,885,1
Amerigen Pharma,2015,above_average,15990,1
Amerigen Pharma,2016,below_average,-42510,1
Amerigen Pharma,2017,above_average,2875,1
Vensun Pharmace,2014,above_average,333.20000000000005,1
Vensun Pharmace,2014,below_average,-117.5,1
Vensun Pharmace,2015,above_average,370968.37,2
Vensun Pharmace,2015,below_average,-36422.73000000002,6
Vensun Pharmace,2016,above_average,1508871.4,4
Vensun Pharmace,2016,below_average,-221866.34999999995,5
Vensun Pharmace,2017,above_average,1386765.05,4
Vensun Pharmace,2017,below_average,-213088.13999999987,5
Recordati Rare,2014,at_average,0,6
Recordati Rare,2015,at_average,0,6
Recordati Rare,2016,at_average,0,6
Recordati Rare,2017,at_average,0,6
Takeda/Orexigen,2014,at_average,0,1
Takeda/Orexigen,2015,at_average,0,1
Takeda/Orexigen,2016,at_average,0,1
Takeda/Orexigen,2017,at_average,0,1
The Chao Center,2014,at_average,0,1
The Chao Center,2015,at_average,0,1
The Chao Center,2016,at_average,0,1
The Chao Center,2017,at_average,0,1
Santarus Inc/Sa,2014,at_average,0,4
Santarus Inc/Sa,2015,at_average,0,5
Santarus Inc/Sa,2016,above_average,153600,1
Santarus Inc/Sa,2016,at_average,0,4
Santarus Inc/Sa,2017,above_average,352310,1
Santarus Inc/Sa,2017,at_average,0,4
Dr. Reddy'S/Nov,2014,at_average,0,1
Dr. Reddy'S/Nov,2015,above_average,61050,1
Dr. Reddy'S/Nov,2016,above_average,91908,1
Dr. Reddy'S/Nov,2017,above_average,29016,1
Talec Pharma,2014,above_average,538128,1
Talec Pharma,2015,above_average,1418646,1
Talec Pharma,2016,above_average,1163360,1
Talec Pharma,2017,above_average,965102,1
Pfizer/Premierp,2014,below_average,-3382.5,1
Pfizer/Premierp,2015,above_average,4012.7999999999993,1
Pfizer/Premierp,2016,above_average,89866,1
Pfizer/Premierp,2017,below_average,-16224,1
Theratechnologi,2014,at_average,0,1
Theratechnologi,2015,at_average,0,1
Theratechnologi,2016,at_average,0,1
Theratechnologi,2017,at_average,0,1
Tolmar Pharmace,2014,above_average,5175,1
Tolmar Pharmace,2015,above_average,13174,1
Tolmar Pharmace,2016,above_average,73062,1
Tolmar Pharmace,2017,below_average,-55244,1
"Kaleo, Inc.",2014,at_average,0,1
"Kaleo, Inc.",2015,at_average,0,1
"Kaleo, Inc.",2016,at_average,0,1
"Kaleo, Inc.",2017,at_average,0,1
H2 Pharma LLC,2014,above_average,61371.799999999996,1
H2 Pharma LLC,2015,above_average,288795.5,1
H2 Pharma LLC,2016,above_average,358420.80000000005,1
H2 Pharma LLC,2017,above_average,37066.8,1
Covis/Teligent,2014,above_average,20750.399999999994,1
Covis/Teligent,2014,at_average,0,2
Covis/Teligent,2015,at_average,0,2
Covis/Teligent,2015,below_average,-237361.19999999998,1
Covis/Teligent,2016,at_average,0,2
Covis/Teligent,2016,below_average,-89137.79999999996,1
Covis/Teligent,2017,above_average,34656,1
Covis/Teligent,2017,at_average,0,2
Acella Pharmace*,2014,below_average,-4573.899999999998,1
Acella Pharmace*,2015,below_average,-7504.800000000007,1
Acella Pharmace*,2016,below_average,-20634,1
Acella Pharmace*,2017,below_average,-3168.5,1
Mist/Ani Pharma,2014,at_average,0,1
Mist/Ani Pharma,2015,at_average,0,1
Mist/Ani Pharma,2016,at_average,0,1
Mist/Ani Pharma,2017,at_average,0,1
Sagent Pharmace*,2014,below_average,-1091.16,1
Sagent Pharmace*,2015,above_average,68128.69999999995,1
Sagent Pharmace*,2016,below_average,-67506.59999999993,1
Sagent Pharmace*,2017,below_average,-424743.2,1
Antares Pharma,2014,at_average,0,1
Antares Pharma,2015,at_average,0,1
Antares Pharma,2016,at_average,0,1
Antares Pharma,2017,at_average,0,1
Valeant/Paragon,2014,below_average,-15729.5,1
Valeant/Paragon,2015,below_average,-35259,1
Valeant/Paragon,2016,above_average,14537.10000000001,1
Valeant/Paragon,2017,below_average,-12642,1
Independence Ph,2014,at_average,0,1
Independence Ph,2015,at_average,0,1
Independence Ph,2016,at_average,0,1
Independence Ph,2017,at_average,0,1
Wyeth-Amer/Pfiz,2014,below_average,-4681.490000000001,1
Wyeth-Amer/Pfiz,2015,below_average,-21892.5,1
Wyeth-Amer/Pfiz,2016,below_average,-36107.5,1
Wyeth-Amer/Pfiz,2017,below_average,-47933.600000000006,1
Nova Laboratori,2014,at_average,0,1
Nova Laboratori,2015,at_average,0,1
Nova Laboratori,2016,at_average,0,1
Nova Laboratori,2017,at_average,0,1
Carwin Associat,2014,at_average,0,1
Carwin Associat,2015,at_average,0,4
Carwin Associat,2016,at_average,0,5
Carwin Associat,2017,at_average,0,5
"Medac Pharma, I",2014,at_average,0,1
"Medac Pharma, I",2015,at_average,0,1
"Medac Pharma, I",2016,at_average,0,1
"Medac Pharma, I",2017,at_average,0,1
Ajanta Pharma L,2014,below_average,-108630.79999999999,1
Ajanta Pharma L,2015,above_average,32262,1
Ajanta Pharma L,2015,below_average,-2811469,1
Ajanta Pharma L,2016,above_average,4116058.7,3
Ajanta Pharma L,2016,below_average,-3340532.8999999994,4
Ajanta Pharma L,2017,above_average,7167832,2
Ajanta Pharma L,2017,below_average,-4309479.82,5
Allegis Pharmac,2014,at_average,0,1
Allegis Pharmac,2015,at_average,0,1
Allegis Pharmac,2016,at_average,0,2
Allegis Pharmac,2017,at_average,0,2
Savage Labs/Hr,2014,at_average,0,1
Savage Labs/Hr,2015,at_average,0,1
Savage Labs/Hr,2016,at_average,0,1
Savage Labs/Hr,2017,at_average,0,1
Galen US Incorp,2014,at_average,0,1
Galen US Incorp,2015,at_average,0,1
Galen US Incorp,2016,at_average,0,1
Galen US Incorp,2017,at_average,0,1
Gemini Laborato,2014,at_average,0,1
Gemini Laborato,2015,at_average,0,2
Gemini Laborato,2016,above_average,30396.8,1
Gemini Laborato,2016,at_average,0,2
Gemini Laborato,2017,above_average,449082.7,1
Gemini Laborato,2017,at_average,0,2
Jazz/Trupharma,2014,at_average,0,1
Jazz/Trupharma,2015,at_average,0,1
Jazz/Trupharma,2016,at_average,0,1
Jazz/Trupharma,2017,at_average,0,1
Theravance Biop,2014,at_average,0,1
Theravance Biop,2015,at_average,0,1
Theravance Biop,2016,at_average,0,1
Theravance Biop,2017,at_average,0,1
Nivagen Pharmac,2014,above_average,26.390000000000004,1
Nivagen Pharmac,2015,above_average,200.6200000000008,1
Nivagen Pharmac,2015,at_average,0,1
Nivagen Pharmac,2015,below_average,-4200.9000000000005,1
Nivagen Pharmac,2016,above_average,982.7200000000003,1
Nivagen Pharmac,2016,at_average,0,1
Nivagen Pharmac,2016,below_average,-9901.76,2
Nivagen Pharmac,2017,above_average,1929.8399999999979,1
Nivagen Pharmac,2017,at_average,0,1
Nivagen Pharmac,2017,below_average,-1283619.12,2
Iroko Pharmaceu,2014,at_average,0,1
Iroko Pharmaceu,2015,at_average,0,2
Iroko Pharmaceu,2016,at_average,0,3
Iroko Pharmaceu,2017,at_average,0,3
Perrigo Diabete,2015,at_average,0,1
Perrigo Diabete,2016,at_average,0,1
Perrigo Diabete,2017,at_average,0,1
"Cipla USA, Inc.",2015,above_average,55969.000000000015,2
"Cipla USA, Inc.",2015,at_average,0,1
"Cipla USA, Inc.",2015,below_average,-693315.5599999999,7
"Cipla USA, Inc.",2016,above_average,203401.04999999976,8
"Cipla USA, Inc.",2016,below_average,-7139825.159999998,30
"Cipla USA, Inc.",2017,above_average,842561.5299999992,12
"Cipla USA, Inc.",2017,below_average,-12197052.199999996,26
Banner Life Sci,2015,above_average,6018.100000000005,4
Banner Life Sci,2015,below_average,-18327.36,3
Banner Life Sci,2016,above_average,287249.4000000002,4
Banner Life Sci,2016,below_average,-421785.3799999999,3
Banner Life Sci,2017,above_average,185085.49999999997,5
Banner Life Sci,2017,below_average,-44077.80000000002,2
Clover Pharmace,2015,at_average,0,1
Clover Pharmace,2016,at_average,0,1
Clover Pharmace,2017,at_average,0,1
Sebela Pharmace,2015,at_average,0,1
Sebela Pharmace,2016,at_average,0,1
Sebela Pharmace,2017,at_average,0,1
Keryx Biopharma,2015,at_average,0,1
Keryx Biopharma,2016,at_average,0,1
Keryx Biopharma,2017,at_average,0,1
Pfizer/Amerinet,2015,above_average,4120,1
Pfizer/Amerinet,2015,below_average,-7078.26,1
Pfizer/Amerinet,2016,below_average,-28390.08,2
Pfizer/Amerinet,2017,below_average,-24896,2
Sunrise Pharmac,2015,below_average,-337.4799999999999,1
Sunrise Pharmac,2016,above_average,19702.32,1
Sunrise Pharmac,2016,below_average,-5920.660000000011,1
Sunrise Pharmac,2017,below_average,-7957.830000000021,2
Exela Pharma Sc,2015,below_average,-33174,1
Exela Pharma Sc,2016,above_average,9915.4,2
Exela Pharma Sc,2017,above_average,3445.3999999999996,1
Exela Pharma Sc,2017,below_average,-6468,1
Medicis Derm,2015,at_average,0,1
Medicis Derm,2016,at_average,0,1
Medicis Derm,2017,at_average,0,1
Novaplus/Teva,2015,below_average,-2224.7999999999997,1
Novaplus/Teva,2016,below_average,-12740,1
Novaplus/Teva,2017,below_average,-71150.4,1
Eci Pharmaceuti,2015,above_average,78479.5,1
Eci Pharmaceuti,2015,below_average,-9580.6,3
Eci Pharmaceuti,2016,above_average,5880,1
Eci Pharmaceuti,2016,below_average,-88018.1,3
Eci Pharmaceuti,2017,below_average,-203117.4999999993,4
Manchester Phar,2015,at_average,0,1
Manchester Phar,2016,at_average,0,1
Manchester Phar,2017,at_average,0,1
Phar-Prep/Pfize,2015,above_average,42539.700000000004,1
Phar-Prep/Pfize,2015,below_average,-24321,1
Phar-Prep/Pfize,2016,above_average,139611.3,1
Phar-Prep/Pfize,2016,below_average,-93366,1
Phar-Prep/Pfize,2017,above_average,136510.2,1
Phar-Prep/Pfize,2017,below_average,-26025,1
Baxter/Novaplus,2015,below_average,-22724,1
Baxter/Novaplus,2016,above_average,1598,1
Baxter/Novaplus,2017,above_average,387774,1
Baxter/Premierp,2015,above_average,2494.100000000003,1
Baxter/Premierp,2015,below_average,-10075,1
Baxter/Premierp,2016,above_average,74330.6,2
Baxter/Premierp,2017,above_average,486436,2
Durata/Allergan,2015,at_average,0,1
Durata/Allergan,2016,at_average,0,1
Durata/Allergan,2017,at_average,0,1
Dr. Reddy'S/Pre,2015,below_average,-68208,1
Dr. Reddy'S/Pre,2016,below_average,-48027,2
Dr. Reddy'S/Pre,2017,above_average,7140,1
Dr. Reddy'S/Pre,2017,below_average,-84832,1
Eagle Pharmaceu,2015,above_average,1575,1
Eagle Pharmaceu,2016,above_average,6817,2
Eagle Pharmaceu,2017,above_average,202400,1
Eagle Pharmaceu,2017,below_average,-1816,1
Akorn/Premierpr,2015,above_average,1735.8000000000002,1
Akorn/Premierpr,2016,above_average,1808.0999999999997,1
Akorn/Premierpr,2017,above_average,1543.8000000000002,1
TWI Pharmaceuti,2015,above_average,244618,2
TWI Pharmaceuti,2015,below_average,-48717.09999999998,1
TWI Pharmaceuti,2016,above_average,835090.1000000001,2
TWI Pharmaceuti,2016,below_average,-183966,1
TWI Pharmaceuti,2017,above_average,823486.5,2
TWI Pharmaceuti,2017,below_average,-224074.80000000008,1
"Mhc Pharma, LLC",2015,above_average,160410.59999999992,1
"Mhc Pharma, LLC",2016,above_average,213002.9000000001,1
"Mhc Pharma, LLC",2017,above_average,82269,1
Areva Pharmaceu,2015,above_average,703,1
Areva Pharmaceu,2015,below_average,-74232,1
Areva Pharmaceu,2016,below_average,-116902.7,2
Areva Pharmaceu,2017,below_average,-67956.6,2
Novaplus/Accord,2015,below_average,-12224.8,1
Novaplus/Accord,2016,below_average,-17218.7,1
Novaplus/Accord,2017,below_average,-42391.200000000004,1
Method Pharmace,2015,above_average,4818.100000000001,4
Method Pharmace,2015,at_average,0,4
Method Pharmace,2015,below_average,-3833.640000000002,1
Method Pharmace,2016,above_average,150520.6,6
Method Pharmace,2016,at_average,0,6
Method Pharmace,2016,below_average,-28893.300000000025,1
Method Pharmace,2017,above_average,531231.1000000001,6
Method Pharmace,2017,at_average,0,6
Method Pharmace,2017,below_average,-73652.16000000006,1
Nextsource Biot,2015,at_average,0,1
Nextsource Biot,2016,at_average,0,1
Nextsource Biot,2017,at_average,0,1
Laser Pharmaceu,2015,at_average,0,1
Laser Pharmaceu,2016,at_average,0,1
Laser Pharmaceu,2017,at_average,0,1
Neos Therapeuti,2015,below_average,-135200,1
Neos Therapeuti,2016,at_average,0,1
Neos Therapeuti,2016,below_average,-242039.2,1
Neos Therapeuti,2017,at_average,0,1
Neos Therapeuti,2017,below_average,-12089.599999999984,1
Halozyme Inc,2015,at_average,0,1
Halozyme Inc,2016,at_average,0,1
Halozyme Inc,2017,at_average,0,1
Vertex Pharmace,2015,at_average,0,2
Vertex Pharmace,2016,at_average,0,2
Vertex Pharmace,2017,at_average,0,2
Pharmaderm/Sand,2015,at_average,0,1
Pharmaderm/Sand,2016,at_average,0,1
Pharmaderm/Sand,2017,at_average,0,1
Nipro Diagnosti,2015,at_average,0,1
Nipro Diagnosti,2016,at_average,0,1
Nipro Diagnosti,2017,at_average,0,1
App/Novaplus*,2015,above_average,634256.9999999999,1
App/Novaplus*,2016,above_average,114561,1
App/Novaplus*,2017,below_average,-1652257.2999999998,1
Pari Respirator,2015,at_average,0,1
Pari Respirator,2016,at_average,0,1
Pari Respirator,2017,at_average,0,1
Sentynl Therapu,2015,at_average,0,1
Sentynl Therapu,2016,at_average,0,1
Sentynl Therapu,2017,at_average,0,1
Dusa/Sun Pharma,2015,at_average,0,1
Dusa/Sun Pharma,2016,at_average,0,1
Dusa/Sun Pharma,2017,at_average,0,1
Taiho Oncology,2015,at_average,0,1
Taiho Oncology,2016,at_average,0,1
Taiho Oncology,2017,at_average,0,1
Upstate Pharma,2015,at_average,0,1
Upstate Pharma,2015,below_average,-135999,1
Upstate Pharma,2016,at_average,0,1
Upstate Pharma,2016,below_average,-238787.9999999999,1
Upstate Pharma,2017,at_average,0,1
Upstate Pharma,2017,below_average,-180559.99999999997,1
Bionpharma Inc.,2015,below_average,-2477.9999999999995,1
Bionpharma Inc.,2016,above_average,37135.26000000002,4
Bionpharma Inc.,2016,below_average,-511236.6999999999,6
Bionpharma Inc.,2017,above_average,387342.74999999977,6
Bionpharma Inc.,2017,below_average,-1569861.4499999997,4
Astellas/Novapl,2015,below_average,-23182,1
Astellas/Novapl,2016,above_average,837,1
Astellas/Novapl,2017,below_average,-14400,1
Greer Laborator,2015,at_average,0,1
Greer Laborator,2016,at_average,0,1
Greer Laborator,2017,at_average,0,1
Winder Laborato,2015,above_average,1054.3000000000006,1
Winder Laborato,2016,below_average,-29377.799999999977,1
Winder Laborato,2017,below_average,-68187.59999999989,1
Smith&n/United,2015,at_average,0,1
Smith&n/United,2016,above_average,2765856,1
Smith&n/United,2016,at_average,0,1
Smith&n/United,2017,above_average,310628,1
Smith&n/United,2017,at_average,0,1
Medline Indus.,2015,at_average,0,1
Medline Indus.,2016,at_average,0,4
Medline Indus.,2017,at_average,0,4
Trinity Pharmac,2015,below_average,-6746,2
Trinity Pharmac,2016,above_average,6393.700000000011,1
Trinity Pharmac,2016,below_average,-47801.6,1
Trinity Pharmac,2017,at_average,0,1
Trinity Pharmac,2017,below_average,-54115.5,1
Quinn Pharmaceu,2016,below_average,-872773.0000000001,3
Quinn Pharmaceu,2017,below_average,-1683714.4,3
Sprout Pharmace,2016,at_average,0,1
Sprout Pharmace,2017,at_average,0,1
Sandoz/Premier,2016,above_average,46392.6,2
Sandoz/Premier,2017,above_average,80987.6,2
Endo Pharma/Bio,2016,at_average,0,1
Endo Pharma/Bio,2017,at_average,0,1
Leading Pharma,2016,above_average,16606.60000000001,2
Leading Pharma,2016,at_average,0,1
Leading Pharma,2016,below_average,-539655.63,6
Leading Pharma,2017,above_average,44098.94000000002,3
Leading Pharma,2017,at_average,0,1
Leading Pharma,2017,below_average,-2386068.4200000004,5
Westminster Pha,2016,above_average,62883,1
Westminster Pha,2016,below_average,-27296.86,2
Westminster Pha,2017,above_average,165285,1
Westminster Pha,2017,below_average,-165580.93,2
Patrin Pharma,2016,above_average,42985.44000000001,1
Patrin Pharma,2016,at_average,0,3
Patrin Pharma,2016,below_average,-112463.99999999999,1
Patrin Pharma,2017,above_average,98672.65,1
Patrin Pharma,2017,at_average,0,3
Patrin Pharma,2017,below_average,-105681.60000000002,1
Nostrum Laborat,2016,above_average,9623.2,2
Nostrum Laborat,2016,below_average,-63055.99999999999,3
Nostrum Laborat,2017,above_average,56212.79999999998,3
Nostrum Laborat,2017,below_average,-232793.95,2
Alembic Pharmac,2016,above_average,930734.3300000001,6
Alembic Pharmac,2016,below_average,-279963.71,12
Alembic Pharmac,2017,above_average,356568.75,3
Alembic Pharmac,2017,at_average,0,1
Alembic Pharmac,2017,below_average,-484362.1099999998,14
Alvogen Inc*,2016,above_average,2688,1
Alvogen Inc*,2017,above_average,13833.000000000004,1
Somerset Therap,2016,below_average,-25329.90000000001,1
Somerset Therap,2017,below_average,-985816.0000000002,1
Vyera Pharmaceu,2016,at_average,0,1
Vyera Pharmaceu,2017,at_average,0,1
Amring Pharmace,2016,above_average,30734,2
Amring Pharmace,2017,above_average,11915,1
Amring Pharmace,2017,below_average,-3494.8000000000497,1
Amring Pharmace*,2016,above_average,356544,1
Amring Pharmace*,2017,above_average,343799.1000000004,1
Sircle Laborato,2016,above_average,129051.59999999999,1
Sircle Laborato,2017,above_average,9496.199999999999,1
Veloxis Pharmac,2016,at_average,0,1
Veloxis Pharmac,2017,at_average,0,1
Mylan/Alvogen,2016,below_average,-289440,1
Mylan/Alvogen,2017,below_average,-211434,1
Halton Laborato,2016,below_average,-29446.400000000005,1
Halton Laborato,2017,below_average,-32428.000000000022,1
Bongeo Pharmace,2016,at_average,0,3
Bongeo Pharmace,2017,at_average,0,3
"Trupharma, LLC.",2016,above_average,415.99999999999983,1
"Trupharma, LLC.",2017,above_average,6417.5999999999985,1
CSL Behring Rec,2016,at_average,0,1
CSL Behring Rec,2017,at_average,0,1
Alimera Science,2016,at_average,0,1
Alimera Science,2017,at_average,0,1
App/Premierpro*,2016,above_average,1484375.4,1
App/Premierpro*,2017,above_average,2509189.9000000004,1
