Brand Name,Year,Generic Name,Category,num_manufac,Inf Total Spend,Total Spending,Total Dosage Units,Total Claims,Total Beneficiaries
Vicodin HP,2014,Hydrocodone/Acetaminophen,pain reliever,1,4530000,4387621.53,2337433.5,23277,8246
Vicodin HP,2015,Hydrocodone/Acetaminophen,pain reliever,1,2740000,2661821.12,1451915,13369,4498
Vicodin HP,2016,Hydrocodone/Acetaminophen,pain reliever,1,1720000,1680754.96,1022246,9261,2407
Vicodin HP,2017,Hydrocodone/Acetaminophen,pain reliever,1,1100000,1099893.79,750910,6822,1731
Victoza 2-Pak,2013,Liraglutide,diabetes/insulin,1,90700000,86394503.87,1580380.6,226611,62999
Victoza 2-Pak,2014,Liraglutide,diabetes/insulin,1,138000000,133405412.6,2115665.4,302465,79912
Victoza 2-Pak,2015,Liraglutide,diabetes/insulin,1,183000000,177314618.1,2505998.634,353673,93248
Victoza 2-Pak,2016,Liraglutide,diabetes/insulin,1,223000000,218418764.7,2764138.77,384705,99438
Victoza 2-Pak,2017,Liraglutide,diabetes/insulin,1,265000000,264993360.2,3056211.5,417133,110172
Victoza 3-Pak,2013,Liraglutide,diabetes/insulin,1,283000000,269181466.7,5028793.9,421206,105379
Victoza 3-Pak,2014,Liraglutide,diabetes/insulin,1,439000000,425306082.5,6868167.8,571507,135655
Victoza 3-Pak,2015,Liraglutide,diabetes/insulin,1,598000000,580905082.1,8341745.524,686487,160613
Victoza 3-Pak,2016,Liraglutide,diabetes/insulin,1,801000000,784670031.3,10066676.1,815558,183926
Victoza 3-Pak,2017,Liraglutide,diabetes/insulin,1,1030000000,1031526061,12044232,951281,214934
Videx EC,2013,Didanosine,HIV/AIDS,1,10300,9841.31,2162,74,31
Videx EC,2014,Didanosine,HIV/AIDS,1,7090,6861.72,1504,53,24
Videx EC,2015,Didanosine,HIV/AIDS,1,4920,4774.27,982,34,30
Videx EC,2016,Didanosine,HIV/AIDS,1,14200,13923.32,3080,107,15
Vigamox,2013,Moxifloxacin HCl,eye,1,84200000,80237144.06,2370025.375,771897,520679
Vigamox,2014,Moxifloxacin HCl,eye,1,78800000,76271613.68,2044911.01,665761,451558
Vigamox,2015,Moxifloxacin HCl,eye,1,83200000,80780449.04,1789127.98,581324,393657
Vigamox,2016,Moxifloxacin HCl,eye,1,78300000,76691588.74,1524088.879,493449,331786
Vigamox,2017,Moxifloxacin HCl,eye,1,41200000,41186017.33,791481.15,255144,176827
Viibryd,2013,Vilazodone HCl,mental health,1,44100000,41966408.42,8816883,259687,51808
Viibryd,2014,Vilazodone HCl,mental health,1,58400000,56537731.54,10379592.1,300643,52864
Viibryd,2015,Vilazodone HCl,mental health,1,67500000,65511851.02,10323588,296781,48880
Viibryd,2016,Vilazodone HCl,mental health,1,75600000,74053435.55,10690951.75,300924,48200
Viibryd,2017,Vilazodone HCl,mental health,1,82200000,82233667.23,10828873,300104,47485
Vimpat*,2013,Lacosamide,seizure disorder,1,183000000,174720873.8,26429120.73,327224,36986
Vimpat*,2014,Lacosamide,seizure disorder,1,245000000,236698860.8,32426946.94,396330,44589
Vimpat*,2015,Lacosamide,seizure disorder,1,311000000,302218079.8,38932712.27,471478,52177
Vimpat*,2016,Lacosamide,seizure disorder,1,386000000,378004640.4,44979028.33,546418,58600
Vimpat*,2017,Lacosamide,seizure disorder,1,462000000,461908380.2,50585625.12,602051,64192
Viokace,2013,Lipase/Protease/Amylase,acid reflux/ulcer/digestive,1,873000,831120.96,222103,961,371
Viokace,2014,Lipase/Protease/Amylase,acid reflux/ulcer/digestive,1,1380000,1338958.51,315556,1350,487
Viokace,2015,Lipase/Protease/Amylase,acid reflux/ulcer/digestive,1,1850000,1791545.62,397301.5,1667,531
Viokace,2016,Lipase/Protease/Amylase,acid reflux/ulcer/digestive,1,2210000,2168624.43,447574,2022,572
Viokace,2017,Lipase/Protease/Amylase,acid reflux/ulcer/digestive,1,2210000,2205687.08,450275,1993,545
Viorele,2013,Desog-E.Estradiol/E.Estradiol,women's health,1,190000,180611.98,130093,3783,716
Viorele,2014,Desog-E.Estradiol/E.Estradiol,women's health,1,213000,206384.13,167800,4778,848
Viorele,2015,Desog-E.Estradiol/E.Estradiol,women's health,1,133000,128774.76,123798,3275,601
Viorele,2016,Desog-E.Estradiol/E.Estradiol,women's health,1,110000,107597.54,119602,3131,560
Viorele,2017,Desog-E.Estradiol/E.Estradiol,women's health,1,136000,135807.68,162208,3855,827
Viracept,2013,Nelfinavir Mesylate,HIV/AIDS,1,15400000,14703135.34,2293005,16692,1879
Viracept,2014,Nelfinavir Mesylate,HIV/AIDS,1,13700000,13299501.39,1946649,13871,1622
Viracept,2015,Nelfinavir Mesylate,HIV/AIDS,1,11200000,10865023.67,1509364,10658,1327
Viracept,2016,Nelfinavir Mesylate,HIV/AIDS,1,8850000,8669647.58,1141940,8065,971
Viracept,2017,Nelfinavir Mesylate,HIV/AIDS,1,7360000,7356137.42,888901,6253,799
Viramune,2013,Nevirapine,HIV/AIDS,1,2810000,2674882.25,266674,4259,812
Viramune,2014,Nevirapine,HIV/AIDS,1,1350000,1304487.74,124705,1966,380
Viramune,2015,Nevirapine,HIV/AIDS,1,688000,667876.48,57026,861,174
Viramune,2016,Nevirapine,HIV/AIDS,1,617000,604416.39,47940,704,117
Viramune,2017,Nevirapine,HIV/AIDS,1,438000,437525.85,32938,503,86
Viramune XR,2013,Nevirapine,HIV/AIDS,1,20200000,19237711.58,957936.97,29705,3241
Viramune XR,2014,Nevirapine,HIV/AIDS,1,11100000,10724464.34,512517,16004,2998
Viramune XR,2015,Nevirapine,HIV/AIDS,1,3240000,3144239.67,145365,4561,729
Viramune XR,2016,Nevirapine,HIV/AIDS,1,2060000,2020467.82,88157,2728,393
Viramune XR,2017,Nevirapine,HIV/AIDS,1,757000,757400.11,30790,981,212
Viread,2013,Tenofovir Disoproxil Fumarate,HIV/AIDS,1,140000000,133070976.5,4714607,162440,20617
Viread,2014,Tenofovir Disoproxil Fumarate,HIV/AIDS,1,150000000,145081693.9,4925303,166934,21147
Viread,2015,Tenofovir Disoproxil Fumarate,HIV/AIDS,1,167000000,161967531.9,5178465,174541,21977
Viread,2016,Tenofovir Disoproxil Fumarate,HIV/AIDS,1,179000000,175854258.6,5274002,177140,22239
Viread,2017,Tenofovir Disoproxil Fumarate,HIV/AIDS,1,167000000,166748054.6,4642888.97,153602,20409
Vistaril,2013,Hydroxyzine Pamoate,cold/allergies,1,97600,93004.77,48080,566,193
Vistaril,2014,Hydroxyzine Pamoate,cold/allergies,1,108000,104959.63,47259,534,174
Vistaril,2015,Hydroxyzine Pamoate,cold/allergies,1,128000,124684.94,49835,527,178
Vistaril,2016,Hydroxyzine Pamoate,cold/allergies,1,143000,139678.25,53479,519,155
Vistaril,2017,Hydroxyzine Pamoate,cold/allergies,1,154000,153547.44,59457,598,174
Vitamin D2,2013,Ergocalciferol (Vitamin D2),vitamins,6,3689370,3518324.56,3650300.8819999998,531897,198882
Vitamin D2,2014,Ergocalciferol (Vitamin D2),vitamins,7,675400,652940.96,813705.264,161928,62909
Vitamin D2,2015,Ergocalciferol (Vitamin D2),vitamins,8,662960,643017.53,874469.699,180429,57095
Vitamin D2,2016,Ergocalciferol (Vitamin D2),vitamins,8,614080,602241.57,951895.811,197012,71708
Vitamin D2,2017,Ergocalciferol (Vitamin D2),vitamins,9,698383,697888.4600000001,1189165.2989999999,242517,72887
Vivelle-Dot,2013,Estradiol,women's health,1,32900000,31349053.32,3524088,281567,61950
Vivelle-Dot,2014,Estradiol,women's health,1,31600000,30545168.27,2978342.33,231329,51213
Vivelle-Dot,2015,Estradiol,women's health,1,9900000,9615405.24,801071,67893,19080
Vivelle-Dot,2016,Estradiol,women's health,1,7360000,7209270.01,508823,41502,9185
Vivelle-Dot,2017,Estradiol,women's health,1,6380000,6382375.28,426399,33445,6717
Vivitrol,2013,Naltrexone Microspheres,addiction,1,4310000,4103882.56,3623,3573,861
Vivitrol,2014,Naltrexone Microspheres,addiction,1,5830000,5642876.99,4774,4749,1178
Vivitrol,2015,Naltrexone Microspheres,addiction,1,7970000,7741804.92,5964,5915,1512
Vivitrol,2016,Naltrexone Microspheres,addiction,1,12300000,12080932.22,9068.315,9010,2353
Vivitrol,2017,Naltrexone Microspheres,addiction,1,18400000,18425324.4,13828,13645,3496
Voltaren,2013,Diclofenac Sodium,arthritis,1,153000000,146078327.8,384936590.1,1982960,878782
Voltaren,2014,Diclofenac Sodium,arthritis,1,204000000,197564554.2,468566880.4,2470114,1022174
Voltaren,2015,Diclofenac Sodium,arthritis,1,231000000,224751968,483876818.9,2628337,1002909
Voltaren,2016,Diclofenac Sodium,arthritis,1,190000000,186543255.6,380579435.9,2116853,841231
Voltaren,2017,Diclofenac Sodium,arthritis,1,145000000,144886675,279107219,1573538,603886
Voriconazole*,2013,Voriconazole,infection,4,41090000,39198661.51,1438665.171,22935,9094
Voriconazole*,2014,Voriconazole,infection,4,38260000,37082895.61,1580581.75,25225,10166
Voriconazole*,2015,Voriconazole,infection,4,29740000,28890540.32,1599846.921,24847,9915
Voriconazole*,2016,Voriconazole,infection,4,18000000,17643529.07,1314697.66,20111,8550
Voriconazole*,2017,Voriconazole,infection,9,22188000,22188431.029999997,1624796.64,25437,10705
Votrient,2013,Pazopanib HCl,chemotherapy/cancer,1,85700000,81609378.99,1343439,12557,3298
Votrient,2014,Pazopanib HCl,chemotherapy/cancer,1,116000000,112187206.4,1654374,15799,3933
Votrient,2015,Pazopanib HCl,chemotherapy/cancer,1,131000000,127089684.4,1758041,17148,4372
Votrient,2016,Pazopanib HCl,chemotherapy/cancer,1,107000000,104859504,1294332,12717,3571
Votrient,2017,Pazopanib HCl,chemotherapy/cancer,2,196250000,196029577.82999998,2120911,21250,4871
Vpriv,2013,Velaglucerase Alfa,rare genetic,1,4950000,4716282.21,3361,195,13
Vpriv,2014,Velaglucerase Alfa,rare genetic,1,6340000,6138309.9,4323.92,260,18
Vpriv,2015,Velaglucerase Alfa,rare genetic,1,7280000,7064291.89,5233,296,21
Vpriv,2016,Velaglucerase Alfa,rare genetic,1,8410000,8240094.02,5882.731,322,24
Vpriv,2017,Velaglucerase Alfa,rare genetic,1,7220000,7216983.15,5042,260,19
Vytorin,2013,Ezetimibe/Simvastatin,cholesterol/heart,1,328000000,312548753.8,59787658.4,1214110,244231
Vytorin,2014,Ezetimibe/Simvastatin,cholesterol/heart,1,306000000,295759807.5,48844259.52,962688,199094
Vytorin,2015,Ezetimibe/Simvastatin,cholesterol/heart,1,284000000,275937494,38012540.61,721612,154629
Vytorin,2016,Ezetimibe/Simvastatin,cholesterol/heart,1,283000000,277468685.7,32119408.2,584483,123967
Vytorin,2017,Ezetimibe/Simvastatin,cholesterol/heart,1,108000000,108405997.7,10949542,204292,82040
Vyvanse,2013,Lisdexamfetamine Dimesylate,ADHD,1,20700000,19695320.19,3256089,97222,15623
Vyvanse,2014,Lisdexamfetamine Dimesylate,ADHD,1,27100000,26251021.87,3873642,115097,18265
Vyvanse,2015,Lisdexamfetamine Dimesylate,ADHD,1,36000000,34984974.67,4682040,140531,22525
Vyvanse,2016,Lisdexamfetamine Dimesylate,ADHD,1,47700000,46738944.3,5618750,169156,26422
Vyvanse,2017,Lisdexamfetamine Dimesylate,ADHD,1,58800000,58773089.01,6465309,196782,29635
Warfarin Sodium,2013,Warfarin Sodium,stroke/blood clot/general circulatory,7,152191820,145271284.59,630174506.707,13148505,2837561
Warfarin Sodium,2014,Warfarin Sodium,stroke/blood clot/general circulatory,7,133969500,129673579.05,631900429.368,12733858,2894832
Warfarin Sodium,2015,Warfarin Sodium,stroke/blood clot/general circulatory,10,190542600,184980970.88,760474955.35,15229572,3420049
Warfarin Sodium,2016,Warfarin Sodium,stroke/blood clot/general circulatory,10,164312020,160930947.1,732093832.326,14286554,2742555
Warfarin Sodium,2017,Warfarin Sodium,stroke/blood clot/general circulatory,10,160681790,160678457.38,688373815.1769999,12818014,2260026
Water,2013,"Water For Irrigation,Sterile",sterilization,2,223000,211963.59,38399031.917,13596,4792
Water,2014,"Water For Irrigation,Sterile",sterilization,2,364000,352097.79000000004,44298097.74,17501,6148
Water,2015,"Water For Irrigation,Sterile",sterilization,2,335000,325029.81,47478012.989999995,16676,5759
Water,2016,"Water For Irrigation,Sterile",sterilization,2,361900,354349.16000000003,52730099.37,17249,5539
Water,2017,"Water For Irrigation,Sterile",sterilization,3,632000,632200.5800000001,82246699.81,28209,8470
Webcol,2013,Alcohol Antiseptic Pads,sterilization,1,8980,8548.81,434172,2415,894
Webcol,2014,Alcohol Antiseptic Pads,sterilization,1,8900,8614.25,448242,2685,1007
Webcol,2015,Alcohol Antiseptic Pads,sterilization,1,9610,9329.43,603488.34,3050,1174
Webcol,2016,Alcohol Antiseptic Pads,sterilization,1,12100,11809.02,910579,3653,1357
Webcol,2017,Alcohol Antiseptic Pads,sterilization,1,7240,7236.59,496595,3463,1231
Welchol,2013,Colesevelam HCl,cholesterol/heart,1,260000000,247778365.2,127532462.4,740415,181774
Welchol,2014,Colesevelam HCl,cholesterol/heart,1,318000000,307850616.9,125533761.9,724314,173575
Welchol,2015,Colesevelam HCl,cholesterol/heart,1,345000000,334825499.4,109990196.5,620614,148617
Welchol,2016,Colesevelam HCl,cholesterol/heart,1,325000000,318170071.3,93520831.75,521843,121615
Welchol,2017,Colesevelam HCl,cholesterol/heart,1,293000000,293440203.1,81896788.2,446365,104527
Wellbutrin SR,2013,Bupropion HCl,mental health,1,3770000,3593865.62,810963,10491,2252
Wellbutrin SR,2014,Bupropion HCl,mental health,1,4120000,3983776.1,838337,10617,2259
Wellbutrin SR,2015,Bupropion HCl,mental health,1,4980000,4837815.45,819144,10646,2163
Wellbutrin SR,2016,Bupropion HCl,mental health,1,5840000,5724346.4,803501,10368,2078
Wellbutrin SR,2017,Bupropion HCl,mental health,1,5940000,5939517.97,767147,9641,1857
Wellbutrin XL,2013,Bupropion HCl,mental health,1,17100000,16308561.3,1658020,31513,5974
Wellbutrin XL,2014,Bupropion HCl,mental health,1,31000000,30048946.18,1840617,34674,6713
Wellbutrin XL,2015,Bupropion HCl,mental health,1,56800000,55167291.59,1616829,29875,5336
Wellbutrin XL,2016,Bupropion HCl,mental health,1,60300000,59042212.12,1469420,26473,4595
Wellbutrin XL,2017,Bupropion HCl,mental health,1,61600000,61641228.35,1414841,25049,4218
Wera,2013,Norethindrone-Ethinyl Estrad,women's health,1,7500,7143.31,9044,239,54
Wera,2014,Norethindrone-Ethinyl Estrad,women's health,1,10700,10394.39,14000,350,80
Wera,2015,Norethindrone-Ethinyl Estrad,women's health,1,14900,14509.27,20571,528,105
Wera,2016,Norethindrone-Ethinyl Estrad,women's health,1,14500,14196.37,22148,534,114
Wera,2017,Norethindrone-Ethinyl Estrad,women's health,1,18200,18228.6,28364,616,131
Xalkori,2013,Crizotinib,chemotherapy/cancer,1,42400000,40364033.6,221884,3724,757
Xalkori,2014,Crizotinib,chemotherapy/cancer,1,62200000,60173663.03,300536,5144,984
Xalkori,2015,Crizotinib,chemotherapy/cancer,1,88000000,85444555.96,382178,6695,1204
Xalkori,2016,Crizotinib,chemotherapy/cancer,1,100000000,98155328.14,411503,7293,1382
Xalkori,2017,Crizotinib,chemotherapy/cancer,1,86000000,85985104.22,334121,5969,1159
Xarelto,2013,Rivaroxaban,stroke/blood clot/general circulatory,1,545000000,519299965.6,60018633.28,1705382,416626
Xarelto,2014,Rivaroxaban,stroke/blood clot/general circulatory,1,1130000000,1090914810,114363301.1,3162749,650492
Xarelto,2015,Rivaroxaban,stroke/blood clot/general circulatory,1,1570000000,1524438227,142373188.9,3831489,727768
Xarelto,2016,Rivaroxaban,stroke/blood clot/general circulatory,1,2000000000,1955000085,167521440.4,4403891,807973
Xarelto,2017,Rivaroxaban,stroke/blood clot/general circulatory,1,2610000000,2611721793,204627189.4,5246003,952951
Xeljanz,2013,Tofacitinib Citrate,arthritis,1,27700000,26364366.1,754132,11575,3289
Xeljanz,2014,Tofacitinib Citrate,arthritis,1,87000000,84164911.62,2159181,32510,6762
Xeljanz,2015,Tofacitinib Citrate,arthritis,1,151000000,146855873.8,3243832,48142,8940
Xeljanz,2016,Tofacitinib Citrate,arthritis,1,206000000,202296076.9,3606058,53879,9205
Xeljanz,2017,Tofacitinib Citrate,arthritis,1,214000000,214423736.9,3375128,51366,8354
Xenazine,2013,Tetrabenazine,nervous,1,160000000,152007837.4,2038454,23520,2815
Xenazine,2014,Tetrabenazine,nervous,1,201000000,194199424.6,2299679,26937,3068
Xenazine,2015,Tetrabenazine,nervous,1,234000000,227359533.9,2134208,24873,3188
Xenazine,2016,Tetrabenazine,nervous,1,165000000,161853123.7,1149552,12718,2068
Xenazine,2017,Tetrabenazine,nervous,1,116000000,115659393.3,730643,7194,1068
Xenical,2013,Orlistat,weight loss,1,1320000,1257158.95,265627,2370,861
Xenical,2014,Orlistat,weight loss,1,1570000,1515646.8,295874,2511,784
Xenical,2015,Orlistat,weight loss,1,1610000,1558289.07,281080,2395,713
Xenical,2016,Orlistat,weight loss,1,1280000,1251759.36,206004,1787,509
Xenical,2017,Orlistat,weight loss,1,1290000,1293123.78,201176,1777,499
Xeomin,2013,Incobotulinumtoxina,nervous,1,198000,188637.69,476,229,112
Xeomin,2014,Incobotulinumtoxina,nervous,1,336000,324989.17,796,339,173
Xeomin,2015,Incobotulinumtoxina,nervous,1,501000,486347.31,1092,350,159
Xeomin,2016,Incobotulinumtoxina,nervous,1,452000,442694.03,928,409,193
Xeomin,2017,Incobotulinumtoxina,nervous,1,575000,574557.54,1252,547,237
Xerese,2013,Acyclovir/Hydrocortisone,endocrine,1,487000,464081.41,6983,1081,867
Xerese,2014,Acyclovir/Hydrocortisone,endocrine,1,624000,604019.69,5856,967,755
Xerese,2015,Acyclovir/Hydrocortisone,endocrine,1,627000,608736.8,3376,551,412
Xerese,2016,Acyclovir/Hydrocortisone,endocrine,1,470000,460211.57,2225,379,285
Xerese,2017,Acyclovir/Hydrocortisone,endocrine,1,428000,427914.26,1910,331,239
Xgeva,2013,Denosumab,osteoporosis/bone health,1,6220000,5920822.71,5891.8,3316,737
Xgeva,2014,Denosumab,osteoporosis/bone health,1,9580000,9273635.99,8880.5,5098,1055
Xgeva,2015,Denosumab,osteoporosis/bone health,1,12700000,12325612.51,11117.2,6418,1259
Xgeva,2016,Denosumab,osteoporosis/bone health,1,15500000,15163928.26,12820.2,7455,1404
Xgeva,2017,Denosumab,osteoporosis/bone health,1,17600000,17573345.59,13760.3,8022,1545
Xiaflex,2013,Collagenase Clostridium Hist.,other,1,1320000,1258809.6,367,356,298
Xiaflex,2014,Collagenase Clostridium Hist.,other,1,1860000,1804808.86,524,460,364
Xiaflex,2015,Collagenase Clostridium Hist.,other,1,2160000,2097441.3,609,501,415
Xiaflex,2016,Collagenase Clostridium Hist.,other,1,3090000,3028942.49,815,600,482
Xiaflex,2017,Collagenase Clostridium Hist.,other,1,7900000,7895079.05,2006,1303,953
Xifaxan,2013,Rifaximin,acid reflux/ulcer/digestive,1,233000000,222277234.4,10560201.06,187381,50051
Xifaxan,2014,Rifaximin,acid reflux/ulcer/digestive,1,292000000,282406406.8,12432306.77,221431,54334
Xifaxan,2015,Rifaximin,acid reflux/ulcer/digestive,1,388000000,376374346.6,13904851.17,253068,60838
Xifaxan,2016,Rifaximin,acid reflux/ulcer/digestive,1,475000000,464962782.2,15188398.1,284640,74141
Xifaxan,2017,Rifaximin,acid reflux/ulcer/digestive,1,542000000,541821245.1,16059395,299850,73863
Xolair,2013,Omalizumab,asthma/respiratory,1,39800000,37871365.01,49065,12970,1912
Xolair,2014,Omalizumab,asthma/respiratory,1,49800000,48195345.69,57964,15443,2361
Xolair,2015,Omalizumab,asthma/respiratory,1,63200000,61328052.99,68593.2,18989,3004
Xolair,2016,Omalizumab,asthma/respiratory,1,80600000,79002422.74,82051.4,23913,3844
Xolair,2017,Omalizumab,asthma/respiratory,1,120000000,120407240.9,114384.5,34919,5423
Xopenex HFA,2013,Levalbuterol Tartrate,asthma/respiratory,1,22800000,21697080.58,6550117.53,348680,104634
Xopenex HFA,2014,Levalbuterol Tartrate,asthma/respiratory,1,21500000,20811879.35,5898555.142,310874,93574
Xopenex HFA,2015,Levalbuterol Tartrate,asthma/respiratory,1,21200000,20600118.46,5151097,269405,82625
Xopenex HFA,2016,Levalbuterol Tartrate,asthma/respiratory,1,22100000,21679545.79,4714021.1,245649,76462
Xopenex HFA,2017,Levalbuterol Tartrate,asthma/respiratory,1,13200000,13168192.78,2856752,148004,41287
Xtandi,2013,Enzalutamide,chemotherapy/cancer,1,243000000,231503731.2,3569568,29572,7329
Xtandi,2014,Enzalutamide,chemotherapy/cancer,1,462000000,447311084.5,6444098,53980,11800
Xtandi,2015,Enzalutamide,chemotherapy/cancer,1,814000000,790655731.5,10693617,90115,16912
Xtandi,2016,Enzalutamide,chemotherapy/cancer,1,926000000,907585915.2,11834328,100983,17790
Xtandi,2017,Enzalutamide,chemotherapy/cancer,1,855000000,854552283.7,10053693,85705,15825
Xylocaine,2013,Lidocaine HCl,pain reliever,1,1370,1306.4,5063,221,193
Xylocaine,2014,Lidocaine HCl,pain reliever,1,2080,2016.08,10734.93,289,252
Xylocaine,2015,Lidocaine HCl,pain reliever,1,2090,2026.65,7583,332,297
Xylocaine,2016,Lidocaine HCl,pain reliever,1,2080,2041.17,8111.4,339,281
Xylocaine,2017,Lidocaine HCl,pain reliever,2,6910,6905.4,26892,1051,945
Xylocaine-MPF,2013,Lidocaine HCl/PF,pain reliever,1,15000,14259.83,15264,1460,1125
Xylocaine-MPF,2014,Lidocaine HCl/PF,pain reliever,1,13400,13017.1,11128.2,1317,991
Xylocaine-MPF,2015,Lidocaine HCl/PF,pain reliever,1,13600,13251.53,10599,1245,853
Xylocaine-MPF,2016,Lidocaine HCl/PF,pain reliever,1,14600,14326.51,9800,1284,854
Xylocaine-MPF,2017,Lidocaine HCl/PF,pain reliever,1,14500,14504.08,10004.35,1325,865
Xyrem,2013,Sodium Oxybate,sleep,1,101000000,96403341.24,6869490,14686,1794
Xyrem,2014,Sodium Oxybate,sleep,1,141000000,136923273.6,7811640,16639,1969
Xyrem,2015,Sodium Oxybate,sleep,1,169000000,164051901.6,8259774,17515,1986
Xyrem,2016,Sodium Oxybate,sleep,1,189000000,185071136.7,8499090,18173,2059
Xyrem,2017,Sodium Oxybate,sleep,1,158000000,157562438.4,6625710,14294,1645
Yasmin 28,2013,Ethinyl Estradiol/Drospirenone,women's health,1,80900,77010.31,27160,673,114
